currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
6651,768.38,765.63,756.20,757.37,761.90,-104.00,-979.98,254.39,0.86,-1.98,-0.66
6682,768.30,765.62,756.27,757.44,761.91,-106.93,-967.77,245.12,-0.80,-1.45,1.77
6713,768.37,765.57,756.20,757.38,761.88,-89.36,-971.68,255.37,0.06,1.85,-0.73
6744,768.34,765.64,756.19,757.36,761.88,-98.63,-983.89,256.84,0.69,-0.60,1.17
6775,768.40,765.61,756.22,757.43,761.91,-112.79,-973.14,261.23,-0.55,0.21,-1.55
6806,768.41,765.64,756.20,757.45,761.92,-108.40,-970.70,250.98,1.42,2.32,-2.94
6837,768.46,765.64,756.22,757.40,761.93,-92.77,-996.58,261.23,0.16,-0.63,-2.11
6868,768.42,765.66,756.24,757.36,761.92,-91.31,-986.82,264.65,-1.20,0.70,1.02
6899,768.41,765.63,756.23,757.37,761.91,-108.40,-989.75,253.91,0.11,5.18,1.96
6930,768.35,765.72,756.28,757.43,761.94,-99.12,-982.91,247.07,-0.83,-0.58,-1.73
6961,768.41,765.71,756.21,757.32,761.92,-101.07,-983.40,261.72,-0.17,1.89,2.02
6992,768.40,765.72,756.18,757.41,761.93,-109.37,-979.49,239.75,0.73,1.20,-0.60
7023,768.47,765.73,756.19,757.40,761.95,-104.00,-995.61,255.37,1.25,0.11,-3.49
7054,768.43,765.75,756.24,757.47,761.97,-113.28,-985.35,260.74,-1.37,-1.12,-3.16
7085,768.38,765.76,756.18,757.43,761.94,-99.61,-987.30,249.51,-0.63,2.85,-2.15
7116,768.41,765.72,756.17,757.42,761.93,-106.45,-980.96,262.70,-1.53,1.79,2.59
7147,768.35,765.67,756.22,757.43,761.91,-108.40,-981.45,261.23,0.08,-1.24,0.30
7178,768.38,765.78,756.28,757.37,761.95,-103.03,-992.19,256.84,-0.83,1.04,-0.53
7209,768.39,765.74,756.18,757.45,761.94,-100.10,-973.63,258.30,-1.41,0.40,-1.56
7240,768.43,765.81,756.26,757.42,761.98,-96.19,-982.42,254.88,-0.47,3.63,0.02
7271,768.46,765.75,756.22,757.45,761.97,-94.73,-985.35,252.93,-0.81,-2.52,-2.60
7302,768.42,765.83,756.16,757.35,761.94,-97.17,-988.77,257.32,1.10,1.73,0.61
7333,768.40,765.71,756.15,757.39,761.91,-92.29,-987.79,251.46,0.23,1.20,-0.30
7364,768.42,765.80,756.21,757.34,761.94,-117.19,-981.93,258.30,-1.09,0.43,0.15
7395,768.41,765.82,756.15,757.46,761.96,-88.38,-993.16,254.39,0.79,2.81,0.04
7426,768.33,765.72,756.15,757.41,761.90,-100.59,-975.59,246.58,0.28,0.02,-1.56
7457,768.35,765.75,756.17,757.39,761.92,-91.80,-988.77,254.88,-0.50,-0.83,-1.06
7488,768.45,765.74,756.08,757.40,761.92,-90.33,-993.65,264.16,-0.69,-0.19,0.08
7519,768.44,765.70,756.14,757.39,761.92,-108.89,-996.58,247.56,0.53,0.66,-1.92
7550,768.40,765.76,756.23,757.45,761.96,-101.56,-971.19,253.91,-1.85,1.23,-0.30
7581,768.47,765.77,756.22,757.37,761.96,-103.03,-980.96,263.18,-1.14,-1.33,0.47
7612,768.41,765.70,756.23,757.31,761.91,-100.59,-980.96,250.49,-0.23,-1.90,1.28
7643,768.46,765.75,756.27,757.37,761.96,-96.19,-984.86,260.74,-0.63,0.85,-0.55
7674,768.41,765.75,756.20,757.35,761.93,-98.63,-981.45,244.14,-0.50,3.96,1.92
7705,768.44,765.76,756.18,757.43,761.95,-108.40,-968.26,268.55,0.29,3.33,0.44
7736,768.39,765.80,756.15,757.35,761.92,-100.10,-991.21,250.98,0.40,0.11,1.00
7767,768.38,765.75,756.21,757.35,761.92,-101.07,-988.28,254.88,-0.40,-0.17,-0.11
7797,768.28,765.79,756.18,757.42,761.92,-107.91,-992.19,263.67,0.73,-1.08,-3.92
7827,768.34,765.73,756.21,757.42,761.93,-94.24,-981.93,257.32,0.46,-0.10,-0.34
7858,768.41,765.76,756.20,757.37,761.94,-103.52,-971.68,246.09,1.99,0.84,-0.17
7888,768.38,765.79,756.26,757.36,761.95,-101.07,-985.35,247.56,-3.03,1.20,1.08
7919,768.39,765.78,756.16,757.41,761.94,-101.56,-979.49,258.30,-1.24,0.86,-2.85
7950,768.41,765.74,756.24,757.42,761.95,-99.12,-987.79,264.16,-0.78,0.43,0.49
7981,768.42,765.77,756.20,757.43,761.95,-97.66,-979.98,257.32,-0.32,0.29,-0.55
