currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
20088,808.34,760.49,753,761.3,770.78,-44.43,-816.89,627.93,-0.98,0.14,-2.36,4019,0,21.6481,1.42397,-322.369,24333.8,-42248.8,477.282,-131.057,-75.4844,0,56
20118,808.44,760.5,753.01,761.26,770.8,-43.95,-817.38,625.49,-0.18,-0.83,-1.56,4025,0,21.1087,0.944394,-324.926,24814.1,-42661,488.101,-131.295,-76.3685,0,56
20148,808.61,760.52,753.02,761.26,770.85,-39.06,-804.2,635.25,-0.58,0.01,-0.44,4031,0,20.8269,0.230723,-323.552,24988.5,-42463.9,684.898,-131.243,-77.2319,0,56
20179,808.6,760.51,753.05,761.16,770.83,-41.5,-820.8,616.21,-1.21,-0.66,-1.42,4037,0,21.2653,0.646398,-323.516,24963.6,-42500.4,579.982,-131.37,-77.1636,0,56
20209,808.75,760.45,753.02,761.09,770.82,-47.36,-819.34,627.44,-2.08,-0.56,-0.92,4043,0,21.4416,0.735971,-323.708,25071.3,-42602.7,514.786,-131.608,-77.4502,0,56
20240,809.76,760.43,752.98,761.04,771.05,-59.08,-817.87,619.14,0.63,-1.13,1.86,4049,0,21.2786,0.956628,-321.911,25029.9,-42375,513.315,-131.636,-77.7541,0,56
20270,810.11,760.47,752.97,761.05,771.15,-36.62,-799.8,622.07,0,2.32,0.72,4055,0,21.0073,1.0928,-322.369,25285,-42538.4,673.269,-131.956,-78.4351,0,56
20301,810.13,760.42,752.99,761.11,771.16,-45.41,-817.87,625.49,-1.98,1.02,-0.05,4061,0,21.729,0.489858,-326.18,25999.8,-43008,800.359,-131.853,-79.71,0,56
20332,809.42,760.42,753,761.17,771,-29.3,-803.22,623.05,0.87,-1.1,1.72,4067,0,22.337,1.04748,-326.73,26154.3,-43143.7,946.662,-132.047,-80.0487,0,56
20363,809.29,760.43,752.95,761.01,770.92,-35.16,-807.13,631.84,-1,0.22,0.23,4074,0,23.5385,2.08032,-326.045,25825.8,-42969.8,1033.09,-131.791,-79.2093,0,56
