currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
17363,814.53,767.82,754.23,759.07,773.91,-23.44,-841.8,584.47,-6.18,3.3,1.64,3474,0,80.7846,-1.96597,-462.724,26077.5,5692.02,5955.43,12.3008,-56.3563,0,72
17394,810.73,767.73,754.16,758.68,772.82,-21,-833.98,587.4,-7.45,3.6,-1.31,3480,0,68.8543,-2.72455,-411.396,23025.3,4726.69,5140.29,11.4893,-55.9681,0,72
17425,807.82,767.71,754.05,758.48,772.02,-25.39,-842.29,571.29,-8.78,1.33,-3.25,3486,0,60.1949,-3.2989,-373.677,20964.9,3942.4,4508.49,10.5502,-56.1044,0,72
17456,805.29,767.73,754.12,758.14,771.32,-32.71,-850.59,559.57,-6.83,0.63,-1.31,3492,0,54.8965,-3.12302,-346.024,19187,3589.05,4278.29,10.3723,-55.4499,0,72
17486,803.15,767.56,754.05,758.01,770.69,-15.14,-863.28,567.87,-4.02,1.44,0.44,3498,0,53.6573,-2.65326,-327.016,17918.2,3328.66,4089.68,10.179,-54.7928,0,72
17517,801.79,767.49,753.97,757.87,770.28,-26.37,-849.61,574.71,-0.89,2.44,-1.56,3504,0,52.3964,-2.52128,-311.433,16880.6,3271.21,3866.03,10.5037,-54.2032,0,72
17548,801.42,767.55,753.96,757.68,770.16,-29.79,-861.82,580.08,-4.5,1.95,-1.57,3511,0,48.8975,-3.77336,-294.618,15922.9,2928.64,3572.77,9.94028,-54.0461,0,72
17579,801.03,767.65,753.97,757.56,770.06,-23.93,-837.4,575.68,-3.37,1.74,-1.77,3517,0,46.4081,-4.35334,-287.341,15571.9,2698.13,3366.49,9.39003,-54.1931,0,72
17610,800.91,767.86,753.98,757.43,770.04,-26.37,-859.86,548.83,-3.88,2.85,-0.32,3523,0,46.6997,-5.32534,-286.205,15692.3,2724.16,3235.01,9.51823,-54.829,0,72
17641,800.93,767.93,753.97,757.36,770.05,-33.69,-871.58,557.62,-0.87,-1.4,0.9,3529,0,48.2821,-5.6136,-286.515,15741,2878.13,3211.12,10.0453,-54.9394,0,72
