currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
21253,801.09,769.14,753.83,758.19,770.56,-15.14,-837.89,565.92,-3.18,7.06,-5.21
21284,798.27,769.25,753.86,758.12,769.87,-31.25,-868.16,558.59,-5.97,5.44,-6.92
21315,795.96,769.39,753.93,757.85,769.28,-35.16,-857.42,562.5,-7.37,5.76,-5.54
21346,794.15,769.68,753.92,757.72,768.87,-10.74,-855.96,567.87,-8.71,7.84,-6.53
21377,793.04,770.06,753.85,757.74,768.67,-28.32,-846.19,556.15,-5.18,6.11,-3.47
21408,792.49,770.2,753.98,757.77,768.61,-8.79,-852.54,574.71,-3.05,0.96,-2.64
21439,792.84,770.31,753.92,757.78,768.71,-17.09,-873.54,560.55,-1.33,-0.85,-1.58
21470,792.89,770.3,753.98,757.56,768.68,-1.95,-844.24,565.92,-3.33,0.4,-0.41
21501,793.45,770.31,753.95,757.54,768.81,-16.6,-854.98,565.92,-0.9,0.29,1.66
21532,793.8,770.56,754.02,757.79,769.04,-34.67,-856.45,552.73,1.15,-1.66,-2.68
21563,793.15,770.85,754.15,758.12,769.07,-2.44,-853.52,568.85,0.78,-1.17,-3.55
21593,791.57,771.29,754.17,758.39,768.85,-20.02,-874.02,562.5,-1.52,-2.76,-2.77
21625,790.89,771.61,754.26,758.89,768.91,8.3,-885.25,551.27,2.27,-1.94,0.76
21655,790.64,771.54,754.39,759.13,768.92,-12.21,-867.19,566.89,1.71,-0.73,2.31
21686,791,771.33,754.3,759.1,768.93,0.98,-858.4,562.99,4.01,-2.82,0.44
21717,792.27,770.91,754.2,758.91,769.07,-13.67,-846.68,568.36,3.18,-1.66,1.61
21748,794.7,770.35,754.17,758.48,769.43,2.93,-863.77,563.48,5.37,-1.78,3.18
21778,796.47,769.85,754.01,758.04,769.59,-3.42,-847.66,568.36,-0.49,-2.18,2.51
21808,798.24,769.42,753.95,757.73,769.83,25.39,-849.12,581.54,2.67,-4.41,3.53
21839,800,768.98,753.82,757.41,770.06,0.49,-851.07,563.96,-1.23,-0.52,1.33
21869,801.15,768.69,753.71,757.27,770.21,-21.48,-864.26,567.38,-2.29,4.08,2.1
21900,802.18,768.58,753.83,757.19,770.44,-17.09,-843.26,575.68,0.61,-2.55,1.48
21931,802.72,768.64,753.76,756.95,770.52,-2.93,-847.17,571.78,-2.98,1.46,-2.43
21961,802.71,768.57,753.73,756.57,770.39,-3.42,-849.12,574.71,-1.18,0.14,-0.45
21992,803.91,768.7,753.6,756.11,770.58,-14.16,-851.56,563.48,-0.16,-2.82,0.51
22023,806.18,768.9,753.57,755.75,771.1,-20.51,-844.24,570.8,2.6,-3.06,-0.72
22053,808.68,769.05,753.45,755.59,771.69,-35.64,-862.79,557.62,1.39,-1.29,0.32
22084,809.51,769.08,753.65,755.52,771.94,-22.46,-854.98,564.45,2.53,-2.6,0.5
22115,809.25,769.11,753.57,755.49,771.86,-18.55,-855.47,579.1,-1.89,1.37,-1.15
22145,808.37,769.23,753.62,755.41,771.66,-14.65,-862.79,574.22,-2.31,1.36,-0.84
22176,807.23,769.32,753.67,755.37,771.4,-23.44,-854,562.5,-4.89,1.17,-3.51
22207,805.79,769.32,753.66,755.52,771.07,-29.79,-854.49,571.29,-5.86,1.37,-1.34
22238,804.79,769.27,753.68,755.51,770.81,-11.23,-849.61,562.01,-1.6,1.82,0.18
22269,804.37,769.18,753.65,755.49,770.67,-32.23,-861.33,556.64,2.02,2.98,-3.49
22300,804.1,769.19,753.73,755.57,770.65,-20.02,-856.93,569.82,-1.26,4.4,-3.48
22331,803.87,769.31,753.69,755.61,770.62,-25.39,-852.05,549.8,-3.02,1.05,-1.44
22362,803.44,769.27,753.71,755.64,770.51,-17.09,-866.7,556.64,-1.47,-2.65,-1.31
22393,802.9,769.39,753.7,755.8,770.45,-30.27,-870.12,553.22,-0.66,-0.53,-1.36
22424,802.15,769.33,753.79,755.93,770.3,-21,-858.4,559.08,-0.91,-2.97,-3.08
22455,801.97,769.29,753.76,756.1,770.28,-15.63,-854.98,564.94,1.72,-0.61,1.26
22486,802.11,769.31,753.78,756,770.3,-14.16,-848.63,555.66,-0.44,-0.99,-0.88
22517,802.09,769.36,753.66,755.77,770.22,-20.02,-844.24,568.36,-1.76,-1.93,-1.85
22548,801.32,769.35,753.6,755.69,769.99,-22.95,-852.54,565.43,-5.62,0.36,-2.95
22579,801.47,769.41,753.61,755.63,770.03,-15.14,-852.05,572.27,-0.36,-1.17,0.75
22610,802.23,769.47,753.62,755.46,770.19,-30.76,-867.68,562.01,1.25,-4.08,1.96
22641,802.7,769.42,753.47,755.05,770.16,-24.41,-863.77,546.87,-2.51,-6.58,4.73
22672,801.82,769.44,753.35,754.93,769.89,-67.87,-851.56,563.48,-9.56,-5.28,4.53
22702,802.48,769.62,753.34,754.76,770.05,-45.9,-878.42,542.48,-18.05,1.9,4.99
22733,804.16,769.84,753.37,754.71,770.52,-3.91,-912.11,500.49,-9.62,3.11,6.59
22764,807.23,769.91,753.28,754.66,771.27,-57.13,-883.79,518.55,-1.11,-0.44,6.92
22795,811.37,769.96,753.27,754.56,772.29,-37.11,-880.37,528.81,7.18,-6.69,0.51
22826,812.57,769.52,753.26,754.56,772.48,-34.67,-873.05,569.34,-7.92,0.98,3.22
22857,812.44,769.49,753.25,754.58,772.44,-58.59,-868.16,540.04,2.91,-2.54,-0.93
22888,813.41,769.56,753.34,754.54,772.71,-21,-833.01,557.62,-1.6,2.85,-2.83
22919,813.14,769.45,753.37,754.53,772.62,-25.39,-863.28,554.69,-14.27,6.01,-0.46
22950,811.06,769.68,753.37,754.58,772.18,-41.02,-878.42,509.77,-7.18,3.3,-5.25
22981,811.01,770.12,753.37,754.64,772.29,-36.62,-896.97,500.98,-4.44,9.5,-9.4
23012,808.93,770.09,753.37,754.64,771.76,-11.23,-846.19,560.06,-1.28,4.18,-4.82
23043,808.1,769.98,753.46,754.66,771.55,-48.34,-882.32,519.04,0.06,0.03,-1.95
23074,806.96,770.14,753.5,754.91,771.37,-16.6,-890.62,537.11,-2.7,0.15,-6
23105,804.19,770.03,753.54,754.98,770.69,-41.02,-905.27,502.93,-4.08,1.58,-3.73
23136,802.64,770.29,753.62,754.92,770.37,-22.46,-864.75,550.29,5.68,2.36,-6.27
23167,802.77,770.52,753.71,754.83,770.45,-4.88,-883.3,533.69,10.68,2.16,-6.49
23198,803.4,770.99,753.86,754.93,770.79,-35.16,-870.12,545.9,4.68,-0.63,-7.33
23229,802.58,771.98,753.97,755.17,770.92,-43.95,-853.03,512.7,-1.98,1.32,-8.87
23259,801.74,772.78,754.11,755.31,770.99,27.83,-892.09,527.83,-0.72,3.03,-4.14
23290,801.54,773.42,754.24,755.6,771.2,-47.85,-897.95,521.97,2.06,1.03,-2.54
23320,799.76,773.74,754.54,756.06,771.03,-29.3,-895.51,530.27,2.58,4.88,-5.31
23351,797.52,773.85,754.88,756.33,770.65,10.25,-872.07,539.55,5.36,2.6,-4.44
23381,797.95,773.7,754.98,756.44,770.77,9.77,-798.34,611.82,13.22,1.91,-3.04
23411,797.86,773.46,754.99,756.48,770.7,-10.74,-872.56,560.06,3.2,-3.04,-0.14
