currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
4660,752.13,762.44,752.55,753.56,755.17,-53.22,-926.27,368.16,-15.87,-27.40,67.78
4690,752.06,762.41,752.63,753.53,755.16,-30.76,-972.66,359.86,-5.59,-22.66,82.73
4721,752.04,762.34,752.54,753.57,755.12,-34.67,-884.77,308.11,-6.52,-18.55,86.58
4751,752.01,762.37,752.60,753.52,755.12,-47.36,-906.74,254.88,-11.95,-16.85,90.00
4782,752.01,762.22,752.60,753.51,755.09,-65.43,-896.48,204.10,-16.05,-11.74,89.03
4813,752.04,762.16,752.61,753.49,755.08,-94.24,-868.16,157.23,-21.67,-14.53,94.54
4844,751.92,762.17,752.62,753.49,755.05,-92.29,-873.05,197.27,-40.13,-19.95,102.14
4874,751.97,762.07,752.60,753.49,755.03,-52.25,-952.15,275.39,-39.41,-34.50,101.34
4905,751.77,761.92,752.66,753.52,754.97,11.23,-926.27,342.29,-27.03,-44.89,84.82
4936,751.70,761.75,752.60,753.55,754.90,77.64,-942.38,416.50,-24.60,-56.44,68.05
4966,751.67,761.68,752.62,753.46,754.86,164.55,-1007.81,478.52,-11.02,-82.99,43.99
4997,751.57,761.65,752.63,753.48,754.83,307.13,-1066.89,422.85,-11.40,-90.29,59.98
5028,751.50,761.60,752.60,753.47,754.79,385.74,-983.89,386.72,7.98,-99.02,52.47
5059,751.48,761.51,752.57,753.45,754.75,421.39,-1012.70,354.49,6.43,-96.56,27.58
5090,751.48,761.58,752.61,753.47,754.78,487.30,-947.27,329.10,7.54,-100.50,7.85
5121,751.44,761.59,752.50,753.46,754.75,477.05,-896.97,222.66,-5.32,-76.27,15.17
5152,753.35,761.74,752.62,753.42,755.28,463.87,-921.87,297.85,-9.25,-188.63,-198.21
5183,761.11,761.95,752.69,753.55,757.32,146.97,-1034.67,1229.49,-4.12,-116.69,-95.27
5214,766.72,762.61,752.69,753.46,758.87,541.02,-1153.32,589.84,81.75,-0.16,-47.50
5245,765.06,762.05,752.72,753.59,758.35,-257.32,-744.63,540.53,1.35,-12.52,-0.85
5276,765.70,762.03,753.00,754.17,758.72,93.26,-800.78,576.17,31.02,3.11,-6.48
5307,773.17,763.21,753.37,755.47,761.30,-47.36,-885.25,437.50,47.35,8.02,-18.27
5338,786.59,765.01,753.76,757.26,765.65,-59.08,-828.61,551.27,43.96,1.95,-8.11
5369,800.08,767.23,754.36,759.32,770.25,-4.39,-896.48,629.88,31.11,2.63,-8.90
5400,809.54,769.13,754.96,761.27,773.72,12.21,-841.80,598.63,23.75,-4.76,-8.39
5431,816.13,770.59,755.35,763.03,776.27,-14.16,-860.35,584.96,12.71,-3.44,-6.53
5462,819.54,771.42,755.90,765.02,777.97,-21.00,-855.47,573.73,9.46,-1.61,-5.07
5493,821.16,772.00,756.28,766.75,779.05,-9.77,-837.40,583.98,8.09,-1.40,-3.71
5524,821.01,772.66,756.58,767.71,779.49,-8.30,-854.00,593.26,2.68,-1.13,-4.27
5555,818.96,773.31,756.63,768.36,779.32,-4.39,-823.73,577.64,-5.10,6.17,-5.40
5586,815.63,773.60,756.57,769.05,778.71,-1.95,-850.59,593.26,-3.08,3.16,-4.61
5617,811.78,773.78,756.43,769.72,777.93,2.93,-838.87,585.45,-0.15,0.03,-1.35
5648,808.43,773.67,756.34,770.07,777.13,6.84,-846.19,594.24,-2.82,2.05,0.48
5679,805.44,773.83,756.33,770.67,776.57,-19.53,-837.89,579.10,-1.11,1.15,-3.63
5710,802.43,774.18,756.45,771.77,776.21,-8.79,-839.84,581.54,-2.92,2.05,-0.17
5741,799.85,774.50,756.76,773.59,776.17,-7.32,-860.84,572.27,1.77,-1.36,-2.72
5772,797.62,774.84,757.13,775.97,776.39,5.86,-834.96,585.94,3.08,0.24,-4.34
5803,794.86,775.25,757.60,778.36,776.52,17.58,-832.52,599.12,0.14,0.40,-1.95
5834,790.90,775.78,758.26,780.95,776.47,-16.11,-853.52,588.38,-3.26,2.52,-4.98
5865,784.71,776.60,759.21,783.86,776.09,-7.32,-828.12,580.57,-6.69,2.88,-8.63
5896,778.43,777.39,760.56,787.42,775.95,5.86,-854.00,583.98,-13.06,1.20,-6.79
5927,771.89,778.01,762.47,791.22,775.90,4.88,-841.80,573.24,-18.31,1.59,-7.09
5958,764.98,778.48,764.54,794.22,775.56,-11.23,-873.54,575.20,-34.49,4.97,-8.42
5989,758.05,778.10,766.28,795.00,774.36,-86.91,-987.30,553.22,-67.92,-14.53,-9.23
6020,755.21,775.81,767.79,792.02,772.71,-207.52,-980.47,522.46,-89.55,-33.03,-31.69
6051,753.95,771.90,768.67,785.93,770.12,-65.43,-1191.41,615.23,-72.74,-79.82,-71.03
6082,752.50,767.71,767.99,777.48,766.42,-243.65,-1590.33,537.60,-58.37,-98.44,-148.25
6113,751.60,765.43,763.62,769.23,762.47,-217.77,-1824.22,511.23,-19.80,-58.02,-227.61
6143,750.76,763.26,758.57,761.94,758.63,73.24,-1956.05,686.04,41.37,-81.65,-250.14
6174,750.50,761.81,754.63,756.11,755.76,205.08,-2000.00,323.73,65.03,-59.86,-250.14
6204,750.45,760.93,752.77,754.34,754.62,-363.28,-1452.15,211.91,142.59,-48.33,-250.14
6234,750.76,760.79,752.75,754.14,754.61,-305.66,-1245.12,407.23,59.61,-59.03,-118.19
6265,750.53,760.44,752.72,754.05,754.44,-611.82,-908.20,-27.34,25.47,-42.29,79.50
6295,750.44,760.33,752.66,753.94,754.34,-535.64,-494.14,-68.85,35.97,-84.69,84.00
6326,750.54,760.39,752.70,753.93,754.39,-352.54,-347.17,-46.88,-3.36,-60.60,109.13
6357,750.50,760.40,752.65,753.84,754.35,-350.10,-696.29,38.09,-2.13,-19.60,175.11
6388,750.43,760.49,752.60,753.77,754.32,-250.00,-821.29,79.10,24.47,21.29,232.21
6418,750.42,760.40,752.71,753.80,754.33,-157.23,-1063.96,136.23,25.23,55.55,250.13
6449,750.30,760.49,752.68,753.73,754.30,-51.76,-1229.49,176.27,22.65,71.44,250.13
6480,750.19,760.55,752.76,753.73,754.31,-38.09,-1464.36,216.80,1.55,72.12,250.13
6510,750.20,760.65,752.81,753.66,754.33,-66.89,-1815.43,310.55,-32.79,33.87,250.13
6541,750.09,760.85,752.89,753.71,754.38,232.91,-1956.05,371.58,-55.92,-26.05,234.63
