currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
14716,779.25,771.58,757.97,757.35,766.53,-19.53,-864.75,540.04,5.29,0.25,-4.38,-205.89,2944,0,70,67.9263,-4.14625,-588.26,38830.4,-25834.2,1306.18,-43.9165,-66.0078,0
14750,780.05,773.19,758.2,757.86,767.32,-26.37,-871.09,550.78,0.76,0.6,-1.49,-223.54,2951,0,70,63.6059,0.831165,-557.048,35019.9,-24802.1,713.073,-44.5243,-62.8663,0
14783,780.41,774.63,758.37,758.23,767.91,-26.86,-865.23,546.39,2.95,0.53,-4.22,-237.46,2958,0,70,64.1383,3.61783,-531.58,32469.8,-23677.7,737.369,-44.5421,-61.0815,0
14817,779.95,775.65,758.58,758.15,768.08,-29.3,-862.79,539.55,0.34,1.24,-1.61,-237.49,2964,0,70,60.8489,3.84206,-493.368,29416.4,-21988.5,338.134,-44.5694,-59.6227,0
14850,778.87,776.28,758.78,758.12,768.01,-28.81,-864.75,548.34,-1.72,2.34,-2.93,-233.61,2971,0,70,53.0777,3.5833,-448.023,25384.8,-20336.7,-522.489,-45.3925,-56.6584,0
14883,777.85,776.76,758.91,757.77,767.82,-36.13,-861.82,545.9,-0.85,-0.45,-1.82,-225.46,2978,0,70,48.0413,5.15377,-416.358,21866.9,-19257.1,-1328.43,-46.2513,-52.518,0
14919,776.15,776.65,758.9,756.99,767.17,-34.18,-871.09,543.46,-2.44,-0.05,-4.05,-207.52,2985,0,70,46.5422,7.87291,-396.662,19052,-18439.8,-1756.78,-46.4875,-48.0301,0
14953,773.2,776.12,758.99,755.71,766,-29.79,-865.72,553.71,-9.59,1.48,-0.98,-172.13,2992,0,70,46.6964,9.13344,-384.594,17151,-17874.5,-1835.01,-46.4763,-44.5947,0
14987,770.43,775.16,758.87,754.56,764.75,-45.41,-870.61,550.78,-8.82,1.34,0.1,-141.03,2998,0,70,45.9258,8.06887,-375.513,16318.5,-17457.6,-1859.62,-46.49,-43.4563,0
15020,767.68,774.13,758.77,753.38,763.49,-29.3,-876.95,531.25,-10.87,0.79,-0.49,-108.38,3005,0,70,43.7252,5.61905,-359.617,15561.7,-16868.9,-2042.31,-46.9082,-43.2728,0
15054,765.94,773.17,758.59,752.43,762.53,-27.34,-869.63,527.83,-5.96,1.57,0.13,-85.06,3012,0,70,41.1585,2.74651,-333.718,14447.4,-15808.9,-1647.52,-47.3719,-43.2912,0
15087,765.49,772.31,758.37,751.77,761.98,-31.25,-872.07,535.16,-3.27,0.9,0.49,-72.65,3018,0,70,36.4236,2.33171,-290.927,11694.3,-13922,-1459.66,-47.8536,-40.1909,0
15123,766.63,771.29,758.14,750.84,761.72,-8.3,-858.89,549.32,3.66,-0.41,5.27,-60.13,3026,0,70,26.6085,-0.0762262,-217.224,7098.34,-10307.8,-1122.58,-47.455,-32.6689,0
15157,769.24,770.43,757.85,749.93,761.86,-21.48,-871.09,538.57,4.63,-0.43,2.66,-56.18,3032,0,70,19.9955,-2.39944,-160.837,4317.7,-7518.66,-618.763,-46.7377,-26.8189,0
15190,773.33,769.7,757.66,749.46,762.54,-42.48,-851.56,548.34,0.73,-0.36,2.03,-61.99,3039,0,70,13.5493,-0.67721,-98.5335,1301.73,-4420.27,-238.458,-44.8529,-13.1419,0
15223,778.57,770.06,757.58,750.06,764.07,-37.6,-852.05,525.39,4.81,-0.44,-2.76,-93.73,3046,0,70,10.8181,13.2211,-52.1153,-647.538,-1948.14,-501.94,-37.3677,12.5008,0
