currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
44060,785.29,765.83,760.28,757.05,767.11,111.33,-833.01,530.76,-19.25,-5.19,0.32,-118.74
44095,784.95,765.69,759.92,756.77,766.84,75.20,-792.97,558.59,-32.40,-8.42,2.85,-121.16
44129,787.23,765.78,759.71,756.65,767.34,120.12,-896.00,460.45,-24.05,-8.05,1.41,-133.21
44163,789.66,765.90,759.68,756.56,767.95,103.03,-905.76,490.72,-26.28,-7.24,1.06,-141.75
44197,791.72,765.89,759.60,756.48,768.42,104.49,-881.35,465.33,-23.53,-4.67,0.13,-149.64
44231,794.65,766.03,759.63,756.46,769.19,93.75,-857.42,509.77,16.67,1.53,-2.69,-159.92
44265,799.22,766.13,759.69,756.60,770.41,80.57,-892.09,483.40,1.05,-0.08,0.08,-176.83
44300,802.08,766.14,759.68,756.62,771.13,93.26,-838.87,534.18,1.79,3.70,-1.07,-187.47
44334,802.79,766.44,759.72,756.77,771.43,88.38,-876.46,510.74,10.86,4.08,-1.05,-193.31
44368,802.89,766.74,759.90,756.87,771.60,102.54,-883.79,505.86,7.88,4.35,1.54,-193.20
44402,802.79,766.87,760.01,757.03,771.68,94.24,-862.79,509.28,7.62,4.46,0.33,-193.30
44436,802.64,766.68,759.98,757.13,771.61,84.47,-866.21,501.95,3.34,3.60,-1.56,-193.75
44470,802.05,766.04,759.89,757.09,771.27,92.29,-866.70,512.70,-2.44,2.11,-2.00,-188.10
44505,801.76,765.50,759.70,756.82,770.95,114.75,-852.54,541.99,-1.42,2.03,-3.75,-183.46
44539,801.86,765.12,759.59,756.58,770.78,86.91,-844.73,563.96,-8.43,1.43,-0.18,-179.92
44573,802.41,764.87,759.65,756.20,770.78,72.75,-861.82,502.44,-19.50,-5.42,1.49,-172.92
44607,804.55,764.64,759.50,755.91,771.15,101.56,-881.35,469.73,-35.50,-7.97,0.88,-177.84
44641,806.71,764.78,759.56,755.84,771.72,98.63,-898.93,467.77,14.19,2.61,2.97,-183.88
44675,807.69,764.86,759.49,755.93,771.99,93.26,-883.79,500.49,8.89,6.26,0.63,-190.86
44710,808.16,764.85,759.53,755.89,772.11,103.03,-880.86,481.93,12.03,4.58,-0.76,-190.78
44744,807.72,764.90,759.56,755.95,772.03,119.14,-933.59,435.55,6.50,-0.39,-0.65,-189.72
44778,806.38,764.74,759.58,755.94,771.66,119.14,-890.14,521.48,2.17,-3.46,0.31,-183.18
44812,804.29,764.46,759.56,755.81,771.03,113.28,-869.63,511.23,-9.76,-1.19,-1.11,-172.35
44846,800.17,764.09,759.54,755.84,769.91,106.93,-875.00,507.81,-4.11,-3.21,-3.87,-156.24
44880,790.37,763.36,759.38,755.70,767.20,100.59,-832.52,571.78,-28.92,-2.41,-4.80,-118.66
44913,779.66,763.05,759.22,755.64,764.39,146.00,-901.86,399.41,-24.64,-1.63,3.14,-82.52
44949,773.02,762.65,759.16,755.63,762.61,122.56,-873.05,457.52,-11.37,-1.33,0.51,-57.88
44982,769.42,762.42,759.05,755.66,761.64,108.40,-896.00,441.41,0.04,2.37,0.27,-46.88
45016,766.45,762.12,759.02,755.66,760.81,123.54,-901.37,466.31,8.56,3.97,-2.62,-35.19
45049,764.31,761.79,758.81,755.67,760.14,119.14,-895.02,465.82,0.34,3.47,-1.54,-30.48
45084,762.77,761.44,758.78,755.76,759.69,129.88,-902.34,471.68,-2.22,4.89,-2.48,-24.47
45118,761.61,761.31,758.67,755.78,759.34,121.09,-897.46,464.84,-3.11,6.71,-1.99,-22.52
45151,760.62,761.04,758.61,755.72,759.00,119.63,-893.07,461.43,-2.98,4.27,-2.63,-17.48
45185,759.91,760.93,758.54,755.73,758.78,121.58,-896.48,449.22,-2.74,1.51,-0.51,-16.29
45219,759.30,760.93,758.59,755.79,758.65,109.86,-898.44,463.87,-1.58,-1.52,0.50,-13.69
45253,758.61,760.92,758.57,755.82,758.48,128.42,-898.93,459.47,-2.27,2.68,0.14,-12.06
45287,758.07,760.83,758.58,755.77,758.31,107.42,-905.76,462.40,-4.34,0.15,-0.76,-8.51
45321,757.40,760.75,758.51,755.72,758.10,117.19,-898.93,456.54,-2.56,-0.58,-0.27,-6.71
45355,756.84,760.73,758.51,755.75,757.96,113.77,-899.90,457.03,-7.62,-1.33,-1.31,-5.16
45389,756.50,760.72,758.43,755.71,757.84,123.05,-902.83,438.96,-5.07,-0.82,1.95,-5.26
45424,756.23,760.68,758.35,755.83,757.77,119.14,-904.30,449.71,-5.72,0.19,0.84,-7.57
45458,755.90,760.66,758.39,755.82,757.69,135.74,-909.18,431.64,-4.44,0.15,-0.27,-5.37
45492,755.73,760.61,758.41,755.80,757.64,124.02,-915.04,429.20,-1.04,-1.54,-0.66,-3.43
45526,755.57,760.61,758.36,755.77,757.58,125.49,-920.41,439.45,-4.34,1.76,0.40,-3.76
45560,755.54,760.60,758.37,755.74,757.56,125.49,-926.76,430.18,0.12,2.52,-0.29,-2.93
45594,755.50,760.64,758.37,755.74,757.56,118.65,-907.71,439.45,-0.67,0.10,-0.85,-2.95
45629,755.52,760.58,758.36,755.74,757.55,120.61,-897.95,428.22,-0.74,0.50,0.31,-2.80
45663,755.55,760.59,758.39,755.76,757.57,121.09,-909.67,422.85,-0.96,1.44,1.15,-2.45
45697,755.56,760.56,758.33,755.68,757.53,122.07,-924.32,422.85,0.11,1.80,0.63,-2.78
45731,755.62,760.65,758.27,755.68,757.55,119.63,-914.06,422.36,1.14,1.21,0.03,-4.98
45765,755.70,760.65,758.27,755.74,757.59,127.93,-915.04,435.55,2.29,2.27,1.36,-6.33
45799,755.85,760.60,758.26,755.69,757.60,119.14,-910.16,440.92,1.85,3.37,-0.27,-6.10
45834,756.08,760.59,758.35,755.71,757.68,114.75,-909.18,442.38,2.76,2.05,1.40,-4.73
45869,756.38,760.66,758.32,755.78,757.79,124.51,-915.04,437.01,3.51,2.54,1.76,-8.15
45903,756.62,760.70,758.29,755.78,757.85,124.02,-904.79,438.96,5.70,3.71,0.13,-10.08
45938,756.95,760.69,758.32,755.79,757.94,120.12,-905.76,461.43,8.12,4.14,-1.17,-10.30
