currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
17621,758.97,760.48,755.68,756.11,757.81,-79.59,-959.96,345.21,-0.47,-1.63,0.33,-86.02,3525,0,82,0.499028,7.91589,-60.5137,6202.26,-8014.38,-1145.82,-132.439,-102.493,0
17657,759.1,760.44,755.69,756.1,757.83,-62.99,-959.47,346.68,-1.86,0.05,2.65,-85.63,3532,0,82,0.689712,7.67326,-61.8839,6232.6,-8085.39,-1190.11,-130.655,-100.714,0
17693,759,760.45,755.62,756.15,757.81,-77.64,-961.91,341.8,-0.33,-1.1,0.4,-88.05,3540,0,82,0.517285,7.79368,-61.4822,6267.87,-8101.41,-1101.71,-131.768,-101.946,0
17731,759.22,760.49,755.65,756.13,757.87,-70.8,-964.36,340.82,-2.02,-2.84,1.15,-88.22,3547,0,82,1.05036,7.80717,-62.7425,6299.13,-8162,-1132.1,-130.092,-100.399,0
17767,759.28,760.49,755.67,756.12,757.89,-65.92,-955.08,351.07,2.01,-0.36,-0.89,-87.7,3554,0,82,1.35379,7.55191,-61.8452,6384.09,-8259.45,-1203.84,-133.552,-103.227,0
17804,759.34,760.5,755.71,756.15,757.92,-63.48,-957.52,346.68,0.43,3.52,-1.31,-87.41,3562,0,82,0.909107,7.70105,-64.5328,6431.48,-8326.38,-1199.41,-129.027,-99.6619,0
17840,759.37,760.54,755.66,756.15,757.93,-77.64,-961.91,342.77,-0.11,3.03,-0.58,-89.1,3569,0,82,0.581057,8.39864,-63.7904,6563.91,-8560.25,-1156.42,-134.194,-102.897,0
17876,759.41,760.46,755.67,756.18,757.93,-76.17,-957.52,354,2.01,-0.73,-0.66,-88.72,3576,0,82,0.831813,8.48324,-65.8214,6653.98,-8714.01,-1246.52,-132.389,-101.091,0
17912,759.57,760.57,755.69,756.2,758.01,-62.01,-948.24,352.54,1.11,-2.28,0.04,-89.98,3583,0,82,0.673724,8.67353,-67.8517,6734.48,-8869.94,-1267.77,-130.726,-99.2547,0
17951,759.55,760.52,755.69,756.14,757.98,-63.96,-948.24,341.8,1.5,0.92,0.81,-88.73,3591,0,82,0.446099,9.16025,-67.4433,6801.07,-9012.09,-1366.17,-133.63,-100.845,0
