4533,765.17,791.67,754.71,766.77,769.58,-101.56,-938.96,299.80,2.83,2.38,1.85,-524.70
4568,764.75,791.65,754.80,767.24,769.61,-45.41,-953.61,315.43,-0.64,1.53,2.66,-520.81
4604,763.98,791.66,755.03,767.59,769.57,-37.60,-959.47,319.82,-0.96,-0.58,3.20,-509.41
4639,763.33,791.85,755.08,767.83,769.52,-34.18,-976.56,316.89,-0.11,3.20,-1.49,-509.83
4675,762.81,792.05,755.17,768.03,769.52,-43.95,-972.66,324.22,-1.47,1.12,1.53,-509.43
4710,762.48,792.40,755.21,768.14,769.56,-53.22,-996.09,348.63,-6.40,-2.73,-2.79,-511.75
4746,762.24,792.50,755.24,768.12,769.53,-80.57,-978.03,263.67,-3.45,0.35,-3.57,-511.39
4781,762.58,792.63,755.21,768.10,769.63,-105.47,-963.38,301.76,-0.10,0.66,-1.38,-513.95
4819,762.64,792.91,755.22,768.00,769.69,5.86,-875.49,296.87,7.51,-6.99,-1.95,-516.29
4854,762.68,793.01,755.15,767.76,769.65,-206.54,-898.93,345.70,0.24,-1.03,-3.58,-519.88
4889,762.94,792.99,755.05,767.64,769.66,-38.09,-967.77,313.48,-0.73,2.40,-0.53,-525.13
4924,763.43,792.91,755.01,767.30,769.66,-65.43,-964.84,309.08,-2.77,0.25,-0.90,-525.03
4959,763.95,792.81,754.96,766.93,769.66,-37.11,-990.23,280.27,-2.01,-3.21,-3.21,-526.28
4994,764.46,792.63,754.93,766.83,769.71,-39.55,-979.98,278.81,0.41,-0.27,-0.16,-525.13
5029,765.79,792.33,754.82,766.55,769.87,-25.88,-968.26,305.18,5.34,6.76,-4.48,-526.03
5067,766.39,792.18,754.63,765.93,769.78,-17.58,-959.47,328.12,-1.49,-5.58,2.04,-534.40
5102,766.96,792.13,754.52,765.48,769.77,-40.04,-973.14,311.52,1.23,1.54,1.68,-539.46
5137,767.87,791.81,754.39,765.01,769.77,-46.39,-964.36,309.08,0.46,1.89,-0.53,-541.55
5172,768.62,791.26,754.26,764.54,769.67,-59.08,-962.89,293.46,0.28,-0.21,1.66,-540.08
5207,769.09,790.85,754.08,764.16,769.55,-52.25,-978.52,288.09,0.05,2.60,-1.85,-544.89
5243,769.32,790.75,754.13,763.93,769.53,-46.39,-966.31,303.71,-1.74,-0.79,-0.06,-539.65
5278,769.46,790.68,754.05,763.89,769.52,-54.69,-979.98,289.55,-1.72,-1.45,-1.70,-543.39
5313,769.66,790.51,754.09,763.83,769.52,-48.34,-967.29,302.25,0.85,-3.62,2.12,-537.89
5349,769.69,790.41,754.04,763.76,769.47,-41.02,-969.73,312.50,-0.30,-0.56,-2.26,-539.36
5384,769.69,790.30,754.10,763.76,769.46,-61.52,-977.05,294.92,-1.15,0.63,3.55,-534.11
5420,769.73,790.21,754.01,763.60,769.39,-37.60,-974.12,303.71,-0.83,-2.38,1.98,-536.91
5455,769.67,790.10,754.02,763.57,769.34,-44.43,-972.66,305.18,-1.02,-0.13,-0.45,-534.45
5490,769.65,790.12,754.00,763.51,769.32,-41.50,-976.56,305.18,-0.23,-1.16,-0.22,-535.90
5526,769.69,789.92,754.01,763.45,769.27,-40.04,-969.24,304.69,-0.91,0.31,-0.95,-531.91
5561,769.52,789.93,753.96,763.42,769.21,-46.39,-984.37,291.99,-1.45,-2.02,-1.31,-534.64
5597,769.30,789.97,753.96,763.32,769.14,-55.18,-974.61,296.39,-0.31,0.56,-0.01,-535.06
5632,769.14,789.97,753.93,763.39,769.11,-53.22,-982.42,297.36,-1.11,0.24,0.00,-537.20
5667,769.07,790.03,753.98,763.46,769.14,-50.29,-979.00,303.22,-1.80,-2.44,-0.35,-535.13
5703,768.98,790.11,754.04,763.63,769.19,-39.06,-965.82,297.85,-1.72,-0.66,0.80,-533.69
5738,768.73,790.22,754.12,763.87,769.23,-41.99,-981.45,296.39,0.93,-1.71,-0.60,-532.02
5773,768.25,790.38,754.14,764.00,769.19,-44.43,-973.14,292.97,-1.14,0.62,-2.33,-533.44
5815,767.80,790.43,754.10,764.15,769.12,-52.73,-964.36,303.22,0.00,-0.02,-0.79,-537.46
5851,767.71,790.38,754.22,764.21,769.13,-50.29,-971.19,304.20,-0.18,-1.32,1.14,-529.70
5886,767.91,790.33,754.22,764.21,769.17,-53.71,-979.98,305.18,0.26,-1.66,-1.68,-529.32
5921,768.15,790.30,754.17,764.29,769.23,-43.95,-990.72,299.32,1.59,-2.46,-0.37,-531.67
5957,768.23,790.24,754.23,764.36,769.26,-33.20,-971.19,290.04,1.11,-1.63,-2.24,-527.73
5993,768.10,790.47,754.24,764.59,769.35,-32.23,-977.05,293.95,-0.44,1.66,-1.92,-531.38
6029,767.84,790.46,754.32,764.70,769.33,-42.97,-972.66,308.11,0.24,0.95,-0.66,-527.49
6064,767.88,790.62,754.28,764.72,769.38,-39.55,-974.12,292.97,1.10,1.97,-3.02,-531.40
6100,767.96,790.85,754.32,764.88,769.50,-53.22,-969.73,292.97,-0.15,-2.17,-1.40,-532.38
6135,767.59,791.10,754.40,764.93,769.50,-49.32,-975.59,300.29,-0.14,0.63,-1.69,-531.75
6171,766.96,791.43,754.43,765.02,769.46,-35.16,-974.12,302.73,-3.15,1.83,-0.58,-534.77
6206,766.67,792.16,754.53,765.21,769.64,-45.90,-969.73,288.57,-0.82,1.61,-3.70,-539.58
6243,766.40,792.82,754.59,765.46,769.81,-39.55,-968.75,309.57,-1.17,2.73,-0.31,-545.47
6279,766.58,793.41,754.51,765.47,769.99,-45.41,-968.26,304.20,-0.59,-0.13,0.90,-557.62
6315,766.67,793.55,754.61,765.60,770.11,-47.36,-967.77,292.97,-2.08,0.64,-2.30,-554.17
6350,766.53,793.65,754.67,765.58,770.11,-48.83,-981.93,287.11,-0.31,0.36,0.40,-551.63
6385,766.78,793.48,754.56,765.49,770.08,-49.32,-972.66,300.29,0.09,1.40,0.05,-555.54
6421,767.07,793.30,754.53,765.22,770.03,-53.22,-975.59,297.36,-0.89,-1.16,-0.82,-554.62
6456,767.13,793.16,754.45,765.07,769.96,-33.20,-977.54,299.32,0.12,3.85,-1.73,-556.90
6492,767.26,792.92,754.42,764.92,769.88,-47.85,-974.61,301.76,-0.67,0.20,-2.15,-555.02
6527,767.33,792.66,754.31,764.71,769.75,-45.90,-973.63,302.73,-0.55,1.98,-0.27,-557.59
6563,767.38,792.29,754.20,764.55,769.60,-51.76,-972.66,310.06,-0.21,0.55,1.06,-559.57
6598,767.28,792.17,754.25,764.41,769.52,-29.79,-984.37,293.46,-1.76,-2.36,-0.49,-554.55
6633,767.10,792.01,754.19,764.26,769.39,-38.57,-989.26,301.76,-1.73,1.69,-1.09,-555.45
6668,767.08,792.01,754.19,764.18,769.37,-41.99,-980.96,286.62,-0.97,2.98,-1.62,-554.97
6708,767.03,791.98,754.18,764.18,769.34,-47.85,-975.59,314.94,0.63,-0.16,-2.85,-555.62
6743,766.95,792.08,754.12,764.01,769.29,-44.43,-975.59,300.78,-2.66,3.71,1.00,-559.47
6782,766.99,791.99,754.16,763.91,769.26,-41.50,-973.63,290.04,0.89,-0.13,-1.10,-555.57
6820,767.05,791.87,754.15,763.78,769.21,-54.20,-967.77,296.39,-1.44,-0.18,-0.81,-553.37
6855,767.06,791.80,754.07,763.81,769.19,-44.92,-974.12,313.96,-0.45,-2.21,-1.83,-557.11
6890,766.99,791.57,754.12,763.69,769.09,-44.92,-976.07,306.15,-1.67,0.34,0.64,-550.32
6925,766.92,791.45,754.07,763.65,769.02,-55.66,-974.12,289.55,0.27,1.34,-1.34,-551.14
6960,766.78,791.15,754.03,763.52,768.87,-28.32,-967.29,311.52,0.89,-0.95,-1.11,-548.29
6996,766.72,790.87,754.02,763.45,768.76,-41.50,-978.03,308.59,0.57,0.59,-0.30,-544.76
7031,766.85,790.72,754.04,763.46,768.77,-37.60,-977.54,300.78,-0.95,-1.89,2.68,-541.40
7067,766.82,790.70,754.06,763.59,768.79,-52.73,-981.93,302.25,0.81,1.55,-0.33,-540.62
7102,766.64,790.78,754.11,763.70,768.81,-51.27,-965.82,290.53,-1.37,0.08,-0.03,-539.37
7137,766.31,791.11,754.11,764.03,768.89,-56.15,-978.52,289.55,0.98,0.52,-0.41,-546.07
7173,765.95,791.45,754.22,764.32,768.99,-42.97,-979.00,292.97,-1.96,-1.93,-0.95,-545.54
7208,765.56,791.76,754.25,764.54,769.03,-45.41,-977.05,303.22,-3.17,-1.75,2.03,-549.12
7244,765.20,792.02,754.36,764.70,769.07,-50.78,-973.14,293.46,-2.10,1.76,-1.50,-547.16
7279,764.76,792.24,754.44,764.91,769.09,-46.88,-967.77,295.41,1.13,1.61,-1.43,-546.23
7314,764.67,792.59,754.61,765.45,769.33,-55.18,-984.37,295.41,-0.58,0.65,0.76,-543.10
7350,764.64,792.77,754.68,765.60,769.42,59.57,-793.46,615.23,1.30,2.11,-3.35,-541.78
7385,762.94,793.56,754.75,765.93,769.29,-117.68,-1042.48,283.20,-5.03,1.47,-2.29,-550.07
7420,762.23,794.10,754.85,766.19,769.34,-48.83,-996.09,232.91,-1.11,-2.21,-0.09,-552.59
7456,761.88,794.45,754.84,766.23,769.35,-14.65,-962.89,293.95,-1.16,-2.31,-0.12,-558.04
7491,761.84,794.40,754.90,766.20,769.34,-36.62,-963.87,313.48,-2.14,-0.86,-0.66,-554.04
7527,761.93,794.49,754.84,766.25,769.38,-40.53,-981.93,295.41,-1.40,-0.74,-3.61,-558.44
7562,762.10,794.56,754.90,766.25,769.45,-24.90,-983.89,286.13,-0.68,-1.85,0.04,-555.58
7597,762.32,794.58,754.90,766.23,769.51,-39.06,-985.35,284.67,1.62,0.97,-0.48,-555.76
7633,762.50,794.37,754.88,766.23,769.49,-23.93,-966.80,302.25,1.32,-0.98,3.02,-554.23
7668,762.77,794.24,754.82,766.00,769.46,-40.53,-985.35,293.95,-0.88,-4.19,0.19,-555.37
7704,763.09,793.96,754.74,765.92,769.43,-44.43,-965.33,309.08,1.63,-2.70,-0.98,-555.72
7739,763.49,793.79,754.68,765.66,769.40,-46.39,-965.33,300.78,-1.05,-0.69,1.97,-556.02
7774,763.46,793.67,754.73,765.49,769.34,-37.60,-974.12,291.99,-1.05,-2.70,0.13,-551.75
7815,763.44,793.30,754.54,765.13,769.10,-38.09,-985.35,285.64,-0.18,0.69,-1.68,-556.26
7851,763.52,793.05,754.50,764.71,768.95,-39.55,-980.47,289.06,1.69,2.85,0.60,-554.02
7886,763.81,792.58,754.39,764.28,768.77,-47.36,-972.66,272.46,0.21,0.51,-2.18,-553.25
7921,764.16,792.08,754.21,763.72,768.55,-49.32,-972.66,298.83,-0.06,1.04,0.08,-552.97
7957,764.66,791.50,754.05,763.18,768.35,-46.39,-981.93,288.09,-0.83,4.24,-1.23,-551.61
7992,765.16,790.95,753.99,762.65,768.19,-38.57,-963.87,290.04,-0.47,4.15,-0.69,-547.97
8027,765.59,790.54,753.82,762.33,768.07,-52.25,-975.59,290.53,0.61,1.34,0.45,-549.16
8063,765.97,790.15,753.70,761.86,767.92,-40.04,-980.47,291.02,-0.92,3.89,0.35,-548.72
8098,766.32,789.81,753.55,761.57,767.81,-49.32,-984.37,284.67,-2.60,1.96,1.35,-547.27
8134,766.57,789.66,753.43,761.37,767.76,-42.48,-979.98,297.36,-1.07,1.28,-0.43,-547.97
8169,766.58,789.60,753.43,761.19,767.70,-47.36,-979.00,300.29,-1.09,-0.63,-1.51,-548.08
8204,766.56,789.63,753.39,760.97,767.64,-40.04,-986.82,294.92,0.98,2.82,-3.50,-549.96
8239,766.71,789.69,753.32,760.89,767.65,-54.20,-979.00,283.20,-1.90,3.44,1.03,-551.85
8274,766.89,789.70,753.29,760.82,767.68,-46.39,-977.05,298.83,-0.73,-0.53,-1.40,-552.27
8309,766.68,789.63,753.30,760.66,767.56,-57.13,-977.54,287.60,-1.69,1.70,-3.76,-552.48
8344,766.57,789.67,753.21,760.58,767.51,-38.57,-964.84,285.64,-0.49,0.44,0.89,-554.43
8382,766.33,789.66,753.23,760.54,767.44,-42.97,-980.47,284.67,-1.11,1.32,-3.54,-554.61
8417,766.54,789.67,753.21,760.56,767.49,-37.11,-985.35,285.16,0.94,1.10,2.27,-554.67
8452,766.69,789.45,753.23,760.48,767.46,-52.25,-984.86,290.53,-1.50,-1.16,-2.44,-552.27
8487,766.46,789.27,753.23,760.26,767.30,-43.46,-963.87,294.43,-3.98,3.09,-0.05,-551.32
8522,766.39,788.88,753.04,759.98,767.07,-42.97,-977.05,293.46,-0.51,1.37,1.15,-553.66
8557,767.05,788.79,753.06,759.77,767.17,-33.69,-961.91,285.64,2.82,0.42,-0.11,-552.43
8592,767.80,789.05,753.03,759.69,767.39,-53.71,-971.68,274.41,-1.82,-1.11,1.36,-556.63
8628,767.89,789.38,753.07,759.67,767.50,-54.20,-988.28,276.86,0.02,-0.68,-1.56,-559.34
8663,767.81,789.59,753.07,759.67,767.54,-48.34,-983.89,294.43,-2.43,-0.32,-3.44,-562.02
8698,767.64,789.91,753.15,759.80,767.62,-52.73,-969.73,287.11,-1.73,0.01,0.07,-562.45
8734,767.35,790.06,753.18,759.88,767.62,-37.60,-969.73,290.53,-1.99,-0.17,-0.37,-563.12
8773,767.14,790.59,753.12,759.93,767.70,-46.39,-975.10,284.18,-3.52,-1.36,-1.96,-571.11
8808,767.14,791.12,753.15,760.01,767.85,-54.69,-966.80,281.25,-2.22,-1.00,1.09,-575.88
8846,766.89,791.22,753.13,760.04,767.82,-48.83,-983.89,274.90,-0.43,-0.18,-2.87,-577.98
8881,766.51,790.93,753.20,759.96,767.65,-42.48,-977.05,298.34,-2.69,0.76,-1.05,-573.03
8917,766.54,790.50,753.16,759.96,767.54,-48.34,-975.59,291.50,-0.98,-0.88,1.34,-569.15
8952,766.50,790.03,753.15,759.81,767.37,-56.15,-989.26,282.71,-4.77,-6.47,-1.02,-564.66
