currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
91516,771.55,766.36,751.49,760.45,762.46,128.42,-940.92,369.14,1.11,0.60,-1.97,-132.89
91554,771.55,766.33,751.49,760.51,762.47,129.88,-942.87,375.00,-0.32,1.85,2.93,-133.09
91599,771.43,766.20,751.44,760.43,762.37,123.54,-933.11,369.14,1.27,-0.08,-1.25,-130.50
91637,771.44,766.23,751.46,760.51,762.41,127.44,-932.62,384.28,1.28,1.53,-1.35,-131.34
91676,771.43,766.25,751.49,760.50,762.42,125.98,-934.08,370.12,-0.56,1.42,2.78,-131.84
91715,771.39,766.24,751.51,760.51,762.41,129.39,-935.55,375.98,0.18,-0.48,-0.39,-132.04
91756,771.35,766.24,751.47,760.49,762.38,131.84,-933.11,373.54,1.06,1.50,1.76,-130.90
91794,771.32,766.21,751.45,760.51,762.37,113.77,-929.69,381.84,-1.56,-0.74,1.98,-130.70
91833,771.39,766.17,751.48,760.45,762.37,120.61,-938.48,376.95,-0.27,-0.08,3.57,-130.67
91872,771.48,766.22,751.42,760.53,762.41,134.28,-929.69,383.30,-0.50,0.86,0.99,-131.28
91910,771.48,766.21,751.50,760.44,762.41,134.28,-933.59,373.54,-0.69,1.89,-0.09,-131.65
91949,771.53,766.20,751.47,760.46,762.42,133.30,-953.12,390.62,0.25,1.50,0.97,-131.49
91990,771.52,766.20,751.45,760.38,762.39,130.37,-944.82,380.37,0.27,-1.23,-0.59,-130.68
92029,771.67,766.20,751.37,760.40,762.41,122.56,-928.71,380.37,-0.21,2.94,-1.69,-130.77
92067,771.81,766.16,751.47,760.32,762.44,121.09,-949.71,389.16,0.02,1.98,-1.25,-131.62
92106,771.83,766.12,751.47,760.33,762.44,129.88,-937.01,374.02,-1.27,2.56,-1.82,-131.43
92145,771.90,766.09,751.47,760.25,762.43,137.21,-935.06,372.56,0.25,2.52,-0.08,-131.15
92186,771.90,766.10,751.41,760.35,762.44,129.39,-937.50,376.46,-0.26,0.65,-0.66,-131.01
92224,771.94,766.01,751.43,760.26,762.41,131.35,-933.59,373.05,-0.02,0.24,-1.01,-130.22
92263,771.99,765.96,751.41,760.26,762.40,149.90,-929.20,373.54,0.15,2.85,1.85,-129.93
92302,771.97,765.98,751.42,760.28,762.41,135.74,-940.43,377.44,-0.34,-0.22,0.47,-130.10
92340,771.99,765.96,751.42,760.33,762.43,118.65,-922.36,386.72,0.29,1.96,0.20,-130.37
92379,771.92,765.97,751.39,760.29,762.39,136.72,-940.43,379.88,1.58,0.33,-1.40,-129.90
92420,771.96,766.01,751.45,760.27,762.42,129.88,-925.78,364.75,-0.73,0.59,1.24,-130.58
92459,772.02,765.89,751.43,760.29,762.41,135.74,-936.52,376.95,1.17,1.30,2.05,-129.89
92505,772.05,765.86,751.41,760.16,762.37,132.32,-937.01,380.37,1.37,2.36,0.02,-128.94
92543,772.07,765.84,751.38,760.19,762.37,137.21,-933.11,371.58,0.01,1.24,-0.66,-129.06
92582,772.17,765.86,751.40,760.20,762.41,132.32,-922.85,369.63,1.21,2.53,-2.92,-129.59
92620,772.19,765.83,751.34,760.18,762.39,135.25,-935.06,381.35,-0.58,2.23,-0.60,-129.28
92662,772.27,765.87,751.36,760.19,762.42,135.25,-947.75,375.00,-0.56,2.80,1.13,-129.88
92701,772.32,765.81,751.40,760.09,762.41,127.93,-923.34,388.18,1.66,1.94,0.11,-129.14
92739,772.40,765.91,751.38,760.04,762.43,127.93,-927.25,369.63,0.50,2.27,-1.43,-129.51
92779,772.53,765.86,751.35,760.05,762.45,125.00,-932.13,375.49,-0.29,2.75,0.15,-129.62
92817,772.47,765.81,751.42,760.10,762.45,128.42,-933.11,372.56,0.02,0.31,0.37,-130.04
92856,772.43,765.76,751.35,760.05,762.40,151.86,-943.36,373.54,-0.50,1.29,-2.56,-128.73
92897,772.47,765.76,751.37,760.15,762.44,122.07,-943.85,371.09,1.25,1.86,0.28,-129.68
92935,772.48,765.76,751.33,760.04,762.40,127.44,-934.08,375.00,0.40,1.16,1.20,-128.76
92974,772.44,765.67,751.32,760.01,762.36,123.54,-927.25,376.46,-2.02,2.76,1.13,-127.91
93012,772.59,765.69,751.32,760.05,762.41,125.00,-943.85,382.32,-0.70,0.14,0.07,-128.86
