currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
13033,779.79,777.91,758.27,763.81,769.95,-35.16,-842.29,531.25,3.54,4.76,-2.97,2608,0,35.6663,-0.918811,-341.498,22289.4,-21695.1,-1454.62,-63.5292,-65.2696,0,73
13064,782.12,778.08,758.19,763.61,770.5,-9.77,-898.44,490.72,5,-0.98,2.85,2614,0,35.5434,-0.841986,-339.736,22271.4,-21648.3,-1420.38,-63.721,-65.5549,0,73
13095,782.01,777.76,758.18,763.48,770.36,-45.41,-926.76,456.05,-8.34,-0.31,-0.69,2620,0,35.2692,-1.03168,-339.043,22429.8,-21684.6,-1424.35,-63.9584,-66.1563,0,73
13126,780.93,777.69,758.18,763.61,770.1,-12.21,-878.42,490.72,-2.82,0.95,-0.79,2626,0,35.7468,-1.03516,-338.879,22663.3,-21644.5,-1234.59,-63.8709,-66.8773,0,73
13157,782.64,777.93,758.24,763.44,770.56,-51.76,-879.39,521.48,1.05,-2.19,-0.47,2632,0,35.7158,-0.647068,-338.355,22771.3,-21687.6,-1074.83,-64.0971,-67.3,0,73
13188,782.21,778.12,758.33,763.54,770.55,-51.27,-911.62,458.98,-5.3,0.31,-3.69,2639,0,36.082,-0.941796,-339.594,22941.2,-21715.2,-986.287,-63.9446,-67.5548,0,73
13219,781.73,778.48,758.35,763.96,770.63,6.84,-906.25,490.72,4.58,0.4,-5.4,2645,0,35.9464,-0.404388,-340.294,22749.4,-21751.1,-1006.81,-63.9185,-66.8523,0,73
13250,782.95,779.41,758.41,764.1,771.22,-8.3,-866.7,507.32,6.39,3.23,-8.29,2651,0,36.36,0.485689,-339.888,22286.3,-21698.1,-992.986,-63.8391,-65.5698,0,73
13281,784.85,780.24,758.15,763.53,771.69,-22.46,-850.59,520.51,0.94,-1.11,-8.34,2657,0,36.776,0.018846,-340.094,22037.4,-21573.9,-1039.37,-63.435,-64.7979,0,73
13312,787.17,780.64,758.04,763.68,772.38,-34.18,-984.37,398.93,8.34,-1.19,-1.36,2663,0,36.4614,-0.505946,-340.35,21785.8,-21574.9,-988.259,-63.3904,-64.01,0,73
