currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
48915,788.38,772.46,756.17,762.84,769.96,-41.02,-808.59,629.39,-2.76,-1.34,-0.31,-107.02,9784,0,23.9233,6.13032,-291.979,11589.6,-21170.5,-2286.73,-570.507,-39.694,0,56
48951,786.92,772.17,756.13,762.97,769.55,-59.08,-807.62,638.67,-1.08,-1.81,-0.98,-102.83,9791,0,23.3346,3.13237,-276.681,11162.8,-19954.2,-1916.95,-570.12,-40.3446,0,56
48990,787.14,771.22,756.06,762.71,769.28,-61.04,-810.55,630.37,1.11,1.54,1.78,-93.74,9799,0,22.523,4.09351,-265.744,9773.31,-19206.3,-1890.35,-570.274,-36.7771,0,56
49026,787.79,770.69,756.12,763.24,769.46,-41.99,-799.32,668.95,7.69,-3.27,1.89,-97.94,9806,0,21.5901,2.59401,-263.173,9867.32,-19244.9,-1787.81,-571.126,-37.4935,0,56
49063,788.43,770.56,756.17,763.57,769.69,-57.62,-792.97,638.67,1.63,-1.63,-0.25,-102.74,9814,0,21.5351,0.98178,-267.14,10987.3,-19982.9,-1595.99,-572.803,-41.1298,0,56
49099,789.73,770.44,756.25,763.72,770.04,-45.9,-798.83,638.18,2.92,-2.85,1.27,-106.35,9821,0,21.1143,2.129,-276.961,11271.9,-21039,-1549.91,-573.964,-40.6981,0,56
49135,790.09,770.38,756.27,764.24,770.25,-48.83,-800.78,646.48,3.79,-3.66,-0.52,-114.37,9828,0,22.2688,1.89104,-285.063,12076.8,-21655.5,-1290.79,-573.968,-42.365,0,56
49171,789.6,770.32,756.3,764.63,770.21,-29.3,-780.76,655.76,2.28,-3.33,-0.08,-117.21,9835,0,23.7272,0.740904,-295.151,12706.7,-22523.9,-917.675,-574.313,-43.0518,0,56
49216,789.42,770.2,756.33,764.75,770.18,-40.53,-797.36,660.16,-0.56,-2.95,0.42,-116.6,9844,0,22.6877,2.37781,-298.475,12036.7,-22982.5,-940.901,-575,-40.3275,0,56
49252,789.45,770.06,756.34,765.11,770.24,-59.08,-814.45,646,-1.01,0.12,-2.37,-120.64,9851,0,23.3215,3.43766,-300.589,11693,-23110.1,-993.483,-574.883,-38.9003,0,56
49289,789.43,769.98,756.36,765.27,770.26,-47.85,-784.18,668.95,2.2,-0.84,-1.07,-121.95,9859,0,22.9672,3.63492,-298.723,11794.3,-23070.7,-854.362,-575.231,-39.4823,0,56
49325,790.43,770.02,756.29,765.01,770.44,-40.04,-784.18,656.74,2.2,-1.67,-0.73,-123.43,9866,0,22.7937,6.8924,-302.338,11326.6,-23458.4,-1145.66,-575.59,-37.4632,0,56
49361,791.55,769.42,756.35,765.02,770.58,-60.06,-796.87,655.76,-3.18,2.79,0.2,-121.2,9873,0,23.8871,5.26462,-308.003,11838.9,-23957.9,-826.646,-575.785,-38.4374,0,56
49398,787.3,769.54,756.5,766.05,769.85,-57.62,-776.86,677.25,-2.63,-3.08,0.7,-119.02,9881,0,25.2558,2.55583,-309.177,13251.2,-23925.8,-441.197,-575.386,-42.8605,0,56
49438,781.51,768.88,756.45,766.49,768.33,-65.43,-806.64,638.18,-6.56,-6.12,0.06,-101.64,9889,0,24.4727,7.6577,-293.203,10725.7,-22669.8,-674.723,-575.318,-36.5774,0,56
49475,778.82,767.21,756.16,764.5,766.67,-20.02,-745.12,691.41,-5.16,0.64,2.79,-56.93,9896,0,20.4487,8.41266,-272.341,7252.96,-21232.9,-817.728,-575.964,-26.6278,0,56
49511,777.44,765.29,755.88,762.01,765.16,-81.05,-767.09,662.6,-16.76,10.89,0.58,-7.05,9903,0,17.1767,9.18833,-250.528,5286.12,-19911.7,-724.948,-577.48,-21.1016,0,56
49547,781.46,765.09,755.83,760.88,765.82,-34.67,-769.04,686.04,3.88,8.76,-0.87,-3.98,9910,0,10.7598,-3.64628,-209.92,6211.88,-16952.3,258.888,-578.758,-29.601,0,56
49583,781.05,764.81,755.66,759.53,765.26,-30.76,-758.3,692.87,-23.55,11.55,-5.18,15.45,9918,0,13.0645,-8.01166,-188.686,8533.73,-14908.4,611.619,-577.011,-45.2178,0,56
49619,783.03,767.31,755.82,761.53,766.92,-118.16,-875,502.93,-8.53,16.04,-3.56,-36.8,9925,0,16.5585,-8.96428,-198.969,10890.9,-15488.3,395.727,-575.844,-54.7373,0,56
49658,781.75,770.34,756.04,762.92,767.76,-21.97,-796.87,673.34,0.21,-4.18,-3.63,-71.61,9933,0,18.6163,-13.5028,-184.218,10719.9,-13673.8,600.911,-572.23,-58.1929,0,56
49695,779.15,771.7,756.05,764.05,767.74,21.97,-815.43,589.84,7.53,-2.83,1.15,-90.28,9940,0,23.9872,-0.754519,-237.296,9821.43,-17202.8,-953.636,-570.495,-41.3913,0,56
49731,791.27,771.54,756.06,764.71,770.9,-51.27,-739.75,741.21,0.26,-7.48,1.24,-139.75,9947,0,19.5013,-7.82105,-214.022,5423.71,-14857,-445.963,-567.418,-25.3412,0,56
49767,785.42,771.32,756.13,765.59,769.61,-48.34,-775.88,621.09,-32.25,0.13,2.2,-129.22,9954,0,26.638,-7.14595,-291.835,11556.7,-20976.5,188.983,-569.873,-39.5833,0,56
49803,786.97,773.81,756.42,768.95,771.54,-107.42,-829.1,635.74,28.1,-6.27,0.31,-196.69,9962,0,23.5572,-10.7217,-294.171,11835.3,-21360.8,1349.45,-570.614,-40.2167,0,56
49839,785.26,775.68,756.72,770.86,772.13,-26.37,-749.51,708.5,11.87,-4.68,-2.75,-226.46,9969,0,26.0133,-11.0971,-281.34,8936.91,-20093.8,2050.48,-569.42,-31.7622,0,56
49878,782.51,777.51,757.09,772.64,772.44,-6.35,-878.42,581.05,21.45,-1.59,-2.58,-248.74,9977,0,28.8238,-5.46947,-341.295,7867.73,-24778.3,1386.42,-570.601,-23.0536,0,56
49914,783.21,778.73,757.58,775.82,773.84,-42.48,-849.61,594.24,5.65,-6.02,-4.19,-295.41,9984,0,30.4062,-1.19371,-329.045,3605.81,-23682.2,688.544,-569.973,-10.9589,0,56
49950,776.41,778.88,758.18,778.06,772.88,-54.2,-826.66,654.79,-20.54,-5.44,-7.57,-291.39,9991,0,37.175,-2.54782,-388.825,5814.97,-28575.9,57.7194,-571.493,-14.958,0,56
49987,773.66,778.95,758.49,778.97,772.52,3.91,-727.54,706.54,8.27,0.65,-5.24,-288.14,9998,0,33.2452,7.83685,-391.366,871.284,-29290,-1531.76,-572.841,-2.22226,0,56
50023,773.25,778.89,758.5,779.16,772.45,-51.76,-817.38,637.7,1.79,-1.45,-3.47,-288.75,10006,0,30.6242,15.6876,-375.004,-4304.48,-28227.1,-3231.43,-573.271,11.4778,0,56
50062,772.58,779.95,758.46,778.34,772.33,20.51,-729,678.22,-0.78,5.98,0.89,-283.93,10013,0,31.0786,11.9191,-387.4,-4099.07,-29554.1,-3233.13,-574.288,10.5809,0,56
50098,774.01,781.11,758.38,778.61,773.03,-99.61,-846.68,608.4,1.53,2.25,-2.22,-304.31,10021,0,25.9321,12.8326,-373.593,-5150.09,-28286.5,-3690.99,-573.715,13.7852,0,56
50135,772.38,782.27,758.41,778.95,773,1.95,-749.02,670.41,-0.13,-1.15,-4.88,-312.23,10028,0,27.1998,2.36913,-385.679,-2890.15,-28722.9,-2612.1,-572.474,7.49414,0,56
50171,772.81,783.47,758.37,779.51,773.54,-81.54,-842.77,594.24,0.02,0.9,1.86,-332.58,10035,0,22.163,4.67335,-383.282,-4000.74,-28284.7,-3118.37,-571.796,10.4387,0,56
50208,772.12,784.15,758.44,780.34,773.76,-9.77,-755.86,673.34,4.27,-7.11,-2.4,-346.07,10043,0,20.7134,2.56642,-383.68,-4593.95,-27826.6,-2594.37,-570.526,11.9742,0,56
50244,771.48,784.77,758.53,780.83,773.9,-20.02,-826.66,607.42,0.87,-1.27,1.37,-353.98,10050,0,16.5163,4.27307,-391.893,-4593.17,-28416.7,-2345.65,-570.511,11.7206,0,56
50283,770.85,784.99,758.71,781.48,774.01,-42.97,-791.02,650.39,-7.47,-1.95,-2.32,-358.38,10058,0,15.2271,3.88042,-389.797,-5769.02,-27979.2,-1999.97,-569.779,14.8003,0,56
50320,770.25,785.12,758.7,781.14,773.8,0.49,-760.25,682.13,1.89,3.66,-0.53,-352.84,10065,0,15.5015,0.584539,-397.747,-5383.17,-28739.3,-1466.47,-570.255,13.5342,0,56
50356,770.73,785.04,758.47,780.71,773.74,-46.88,-814.94,629.39,-1.91,4.5,-0.56,-353.03,10072,0,14.925,6.52538,-391.888,-6960.67,-28164.8,-2136.01,-569.87,17.7619,0,56
50392,770.14,784.67,758.61,780.57,773.5,-35.16,-797.36,641.6,-4.54,0.84,-4.6,-342.68,10079,0,17.2556,-0.080276,-393.471,-5971.62,-28227.7,-1569.08,-569.74,15.1767,0,56
50429,770.13,784.46,758.47,779.88,773.23,12.21,-768.07,679.2,4.02,5,0.45,-334.22,10087,0,19.5124,-1.40785,-384.776,-5668.45,-27428,-1284.03,-569.283,14.732,0,56
50465,770.2,783.95,758.37,779.57,773.02,-80.08,-847.66,579.1,0.08,0.54,-1.49,-328.29,10094,0,19.9287,6.00686,-375.643,-6451.08,-26722.1,-1986.05,-569.137,17.1733,0,56
50504,769.74,783.15,758.22,778.96,772.52,0.49,-774.9,679.69,-7.76,-1.88,4.35,-314.92,10102,0,23.6545,-0.696162,-370.511,-5047.89,-26041.7,-981.541,-568.286,13.6239,0,56
50540,770,782.23,758.05,778.34,772.15,-61.52,-828.61,614.26,-6.4,-1.18,3.85,-303.58,10109,0,21.6994,3.61582,-356.363,-5322.34,-25250.4,-1198.33,-568.856,14.9352,0,56
50577,770.37,781.04,757.96,777.32,771.67,-31.74,-770.02,687.5,4.07,0.98,1.74,-282.6,10116,0,25.7144,-0.422576,-347.677,-4495.73,-24378.4,-73.8507,-568.118,12.9308,0,56
50613,771.89,779.91,757.69,775.85,771.33,-21,-782.71,624.51,2.95,4.4,0.89,-263.84,10124,0,25.3579,0.912928,-334.579,-3684.94,-23566.2,164.748,-568.436,11.0136,0,56
50650,773.29,779.33,757.62,774.44,771.17,-47.85,-800.29,637.21,-2.47,1.02,-0.23,-245.08,10131,0,25.4742,-2.17911,-329.412,-2002.09,-23516.6,321.201,-569.39,6.07756,0,56
50686,775.39,778.55,757.36,772.88,771.04,-37.6,-793.95,659.67,3.9,2.99,-0.9,-229.34,10138,0,26.6575,-4.99772,-325.968,-95.872,-23416.8,221.71,-569.838,0.293664,0,56
50725,777.35,777.42,757.2,771.2,770.79,-58.11,-812.5,638.18,0.15,0.36,-1.2,-206.53,10146,0,26.5976,-1.85418,-318.838,1571.18,-22787.8,-243.125,-569.472,-4.92767,0,56
50762,778.37,776.17,757,769.03,770.14,-44.43,-788.57,646.48,-5.28,4,-3.02,-173,10153,0,24.2937,-2.6942,-313.872,3515.14,-22689.4,-485.657,-570.289,-11.2004,0,56
50798,779.36,774.66,756.66,766.86,769.39,-44.92,-801.76,651.86,-8.56,6.98,-1.12,-140.69,10161,0,22.5521,1.21827,-302.144,4844.55,-21903.4,-1328.87,-570.493,-16.0346,0,56
50834,780.22,773.23,756.46,765.07,768.74,-74.22,-793.95,648.44,-5.71,7.2,-0.96,-110.77,10168,0,22.0027,1.7945,-283.807,5983.37,-20616.8,-1754.96,-570.644,-21.0844,0,56
50871,779.73,771.9,756.17,763.2,767.75,-32.71,-789.06,645.51,-7.05,3.05,-3.24,-78.14,10175,0,21.1694,-0.72184,-265.508,7524.73,-19260.1,-1415.97,-570.54,-28.3416,0,56
50907,781.27,770.26,755.87,761.38,767.19,-78.61,-803.71,616.7,-2.73,4.4,-0.71,-50.83,10182,0,18.9548,2.42871,-241.993,7616.93,-17583.7,-1792.54,-570.662,-31.4766,0,56
50946,782.52,768.62,755.67,759.65,766.62,-36.62,-806.15,622.56,-12.69,4.67,0.13,-21.69,10190,0,17.3952,1.36005,-226.635,9163.06,-16473,-1606.13,-570.685,-40.4327,0,56
50983,783.01,767.59,755.59,759.18,766.34,-53.71,-830.08,595.7,-2.89,2.41,0.37,-10.21,10198,0,15.1245,-2.1047,-212.618,11165.8,-15476.5,-1093.62,-570.79,-52.5178,0,56
51019,783.08,766.68,755.52,759.02,766.08,-40.53,-784.18,656.25,-0.89,1.66,2.19,-2.61,10205,0,15.1704,-1.59955,-200.659,11988.7,-14561.4,-827.457,-570.568,-59.7464,0,56
51055,783.9,766.78,755.45,759.13,766.32,-71.29,-839.36,617.19,0.91,1.39,-1.62,-9.38,10212,0,15.3329,1.53131,-197.285,12374.9,-14450.6,-752.052,-571.248,-62.726,0,56
51092,786.15,767.15,755.56,759.42,767.07,-53.22,-775.88,654.79,2.05,0.69,-1.68,-21.67,10219,0,15.6378,-1.74308,-192.058,12299.8,-14119.7,-329.919,-571.518,-64.0415,0,56
51132,788.01,767.56,755.62,759.45,767.66,-53.71,-790.53,632.32,9.53,-1.48,-1.19,-30.22,10227,0,18.1281,0.772262,-214.765,13649.8,-15658.4,-488.293,-570.909,-63.5561,0,56
51168,790.59,768.53,755.62,759.61,768.59,-98.14,-813.96,638.67,-1.48,0.87,-2.47,-49.43,10235,0,17.9819,0.769466,-227.401,14260.4,-16628.5,-744.701,-571.123,-62.7106,0,56
51204,792.37,769.87,755.65,759.58,769.37,-18.55,-770.51,598.14,-0.12,7.32,-1.11,-64.89,10242,0,17.1245,-2.19028,-243.435,15762.8,-17947,-503.869,-571.724,-64.7516,0,56
51240,793.79,770.28,755.68,759.38,769.78,-40.53,-815.92,636.72,-1.4,1.47,-0.26,-69.47,10249,0,19.8983,1.12167,-257.929,15898.4,-18603.3,-1033.23,-570.126,-61.6386,0,56
51276,794.67,770.05,755.57,759.24,769.88,-61.04,-819.34,622.56,2.24,0.64,1.7,-71.2,10256,0,27.015,0.403424,-272.034,16672.9,-19217.4,-875.731,-568.644,-61.2898,0,56
51312,795.85,769.97,755.61,759.07,770.12,-51.76,-799.8,633.79,-1.33,0.35,0.23,-71.2,10263,0,25.6568,-2.00139,-273.615,17240.5,-19240.6,-863.671,-568.32,-63.0102,0,56
51352,796.1,769.76,755.64,759.12,770.16,-47.36,-804.69,630.37,0.25,-2.29,0.02,-70.33,10271,0,22.2155,-4.75112,-274.624,17843.6,-19685.1,-892.068,-569.68,-64.9743,0,56
51388,795.38,769.5,755.58,759.23,769.92,-55.18,-822.75,629.39,-0.11,-0.07,0.16,-68.98,10279,0,25.3731,-1.63438,-279.571,18335.4,-19961,-755.482,-569.399,-65.5838,0,56
51424,794.8,769.09,755.65,759.3,769.71,-56.64,-796.87,643.55,2.01,0.78,0.05,-62.94,10286,0,25.1308,0.385713,-272.256,17556.7,-19540.2,-881.262,-569.771,-64.486,0,56
51461,794.34,768.96,755.61,759.25,769.54,-46.39,-804.2,639.16,-0.15,-0.26,-0.4,-60.54,10293,0,22.7078,1.84861,-267.663,17252.2,-19515.6,-1177.21,-570.911,-64.4546,0,56
51497,794.66,769,755.65,759.41,769.68,-50.29,-800.29,633.79,2.6,0.54,-0.14,-63.27,10300,0,21.1705,2.45183,-262.117,16729.4,-19143.7,-1150.77,-571.035,-63.8238,0,56
51533,795.5,769.27,755.69,759.53,770,-62.99,-809.08,633.79,6.05,3.53,0.34,-69.06,10308,0,22.4107,0.158282,-261.272,16777.5,-19061.5,-953.688,-570.957,-64.2148,0,56
51572,797.91,769.44,755.63,759.57,770.64,-59.57,-793.46,635.25,3.31,-0.06,-0.05,-80.92,10315,0,23.5391,1.07055,-269.172,17061.7,-19614.9,-1013.86,-570.871,-63.3864,0,56
51609,799.4,769.64,755.71,759.91,771.16,-66.41,-808.59,618.65,-1.27,-0.06,-0.49,-90.67,10323,0,25.0304,-0.872456,-286.103,18338,-20944.1,-1053.72,-571.205,-64.0955,0,56
51645,800.09,769.78,755.72,760.12,771.43,-40.04,-772.46,653.32,3.55,0.56,-1.34,-96.94,10330,0,25.8956,-1.85669,-300.496,19510.6,-22129.4,-856.704,-571.643,-64.9277,0,56
51681,801.07,769.79,755.74,760.27,771.72,-48.83,-792.97,645.51,2.65,-0.7,-0.38,-102.11,10337,0,26.253,0.39727,-305.252,19534.6,-22548.5,-903.282,-571.869,-63.9949,0,56
51718,800.96,769.7,755.74,760.54,771.73,-54.2,-798.34,624.51,-0.72,1.95,0.77,-105.04,10345,0,27.1227,2.73435,-312.706,19831.3,-23081.9,-990.385,-571.813,-63.4183,0,56
51754,799.42,769.9,755.74,761,771.52,-50.78,-792.97,642.09,2.5,-0.1,-0.94,-108.1,10352,0,28.0217,2.85998,-315.857,20027.7,-23298.7,-857.596,-571.764,-63.4075,0,56
51793,798.11,770.03,755.79,760.87,771.2,-23.44,-791.02,649.9,-1.73,-0.15,-0.4,-101.33,10360,0,25.3354,3.5193,-307.685,18758.6,-22787.7,-1048.54,-572.062,-60.9665,0,56
51830,796.46,770.05,755.79,760.84,770.79,-56.64,-803.71,630.37,-3.74,0.87,0.73,-95.52,10367,0,24.4639,7.83682,-302.703,17296.7,-22417.7,-1659.61,-572.058,-57.1411,0,56
51866,791.79,770.04,755.72,760.72,769.57,-70.8,-799.32,633.3,-8.83,-0.01,-1.46,-79.45,10374,0,24.0086,6.09996,-293.18,16695.2,-21537.1,-1512.06,-571.461,-56.9449,0,56
51903,789.39,769.78,755.62,760.3,768.77,-28.32,-785.64,668.95,-1.44,2.6,-1.35,-65.35,10382,0,19.795,2.35737,-267.234,14192.5,-19600.5,-1447.78,-571.345,-53.1068,0,56
51939,786.67,769.12,755.68,759.81,767.82,-65.92,-798.83,609.37,-18.37,1.8,0.02,-42.04,10389,0,14.9505,5.09959,-239.649,11745.8,-17394,-1434.89,-570.581,-49.0126,0,56
51976,784.84,768.52,755.5,759.41,767.07,-38.57,-777.83,679.2,-5.86,5.05,1.38,-29.65,10396,0,12.8937,-1.09542,-229.423,12001.9,-16532.6,-785.846,-570.062,-52.3144,0,56
52015,784.97,768.29,755.4,758.78,766.86,-77.64,-849.61,603.52,-11.03,5.19,-1.54,-21.26,10404,0,11.9908,5.49696,-199.954,10101.4,-14100.2,-992.307,-568.517,-50.5192,0,56
52051,786.1,768.41,755.41,758.66,767.15,-52.25,-821.78,591.31,-3.88,2.24,-2.52,-24.04,10411,0,10.4508,-1.12017,-193.484,10855,-13559.6,-511.307,-568.081,-56.103,0,56
52089,788.14,769.46,755.35,758.87,767.96,-55.66,-862.79,575.2,-2.57,3.84,-4.09,-44.33,10419,0,9.76076,-1.52164,-193.772,11483.1,-13628.3,-838.725,-568.331,-59.2606,0,56
52125,792.9,770.4,755.4,758.81,769.38,-47.85,-780.76,669.43,-0.94,-1.08,0.54,-65.88,10426,0,10.9435,-3.61334,-205.338,12705.3,-14343.8,-556.775,-567.854,-61.8764,0,56
52161,793.23,770.7,755.42,759.18,769.63,-63.96,-866.21,550.78,-3.23,1.44,1.05,-74.43,10433,0,19.9815,3.04835,-253.585,15439.6,-17755.3,-1292.99,-568.017,-60.8837,0,56
52198,796.71,771.15,755.46,759.44,770.69,-44.43,-787.11,652.83,-1.47,-3.85,1.37,-92.82,10441,0,19.9818,-2.57195,-248.412,15296.1,-17299.2,-734.837,-567.639,-61.5756,0,56
52237,797.88,771.64,755.53,759.2,771.06,-26.86,-775.88,655.76,-5.92,2.27,-0.83,-95.29,10448,0,19.2128,-0.373551,-284.544,17825,-20238.5,-1003.03,-569.126,-62.644,0,56
52273,798.63,771.45,755.46,759.48,771.25,-72.75,-819.82,612.79,-2.94,-2.98,0.69,-102.55,10456,0,20.4779,5.81274,-301.565,18459.2,-21646.8,-2041.15,-569.782,-61.2108,0,56
52310,800.86,773.22,755.66,760.69,772.61,-67.87,-807.13,649.9,19.01,-4.75,-2.62,-137.11,10463,0,24.2538,1.74839,-300.345,18663,-21342.5,-1497.48,-569.06,-62.1381,0,56
52346,801.25,774.02,755.6,760.98,772.96,-71.29,-825.68,577.15,-3.43,0.05,1.31,-150.68,10470,0,25.0514,-0.120849,-309.783,19253.8,-22128.1,-1016.39,-569.43,-62.1555,0,56
52383,800.23,774.21,755.74,761.88,773.01,-45.41,-824.71,601.56,7.77,-2.08,2.63,-158.41,10478,0,24.804,9.65784,-340.833,18726.8,-24625.3,-2204.48,-570.25,-54.9444,0,56
52422,800.61,777.3,755.92,763.92,774.44,-46.88,-812.01,651.37,13.97,-1.83,-4.4,-209.9,10485,0,21.9149,3.80358,-326.411,17607.6,-23400.4,-1521.88,-569.69,-53.943,0,56
52458,797.71,779.86,756.15,764.23,774.49,-76.66,-825.68,584.47,-3.92,-0.95,-2.77,-219.48,10493,0,17.2008,2.18156,-355.066,17902.2,-25728.2,-1605.78,-570.46,-50.4233,0,56
52495,796.58,781.89,756.25,764.51,774.81,-59.57,-827.15,596.19,0.55,-1.05,-4.69,-233.53,10500,0,14.8901,3.59765,-373.691,15327.4,-26967.6,-2703.7,-570.165,-41.0162,0,56
52531,795.69,782.14,756.28,764.39,774.62,-3.91,-797.36,635.25,-3.56,0.38,-1.55,-229.77,10507,0,16.1824,1.43707,-370.97,13213.4,-26115,-3112,-568.397,-35.6183,0,56
52568,796.1,781.05,756.21,764.09,774.36,-49.8,-804.69,624.02,0.65,2.82,0.63,-219.87,10515,0,16.905,13.8123,-373.722,11849.1,-26046.4,-4247.62,-567.695,-31.7057,0,56
52604,798.64,780.16,756.13,763.85,774.69,-15.63,-770.51,683.11,-1.08,-2.44,-2.1,-219.9,10522,0,7.72274,5.88145,-364.126,12548.3,-25730.9,-3598.01,-568.665,-34.4619,0,56
52644,798.01,780.01,756.08,763.79,774.47,-33.2,-780.27,683.59,0.76,-0.16,-1.04,-216.93,10530,0,-0.648172,4.49541,-373.308,15269,-27235.4,-4125.37,-570.957,-40.902,0,56
52680,799.02,779.67,756,763.85,774.64,-52.73,-826.17,615.23,3.42,2.69,-1.02,-220.51,10537,0,-2.66565,4.27855,-366.259,15291.2,-26846.7,-3878.47,-571.3,-41.7494,0,56
52849,796.75,779.29,756.23,765.47,774.44,-37.6,-804.69,636.23,1.53,1.19,-1.56,-227.93,10571,0,-2.59401,-0.475481,-374.47,14215.1,-27554.2,-2894.18,-571.582,-37.9605,0,56
53109,801.05,774.17,755.73,763.22,773.54,-63.48,-800.29,632.81,-0.42,1.1,-1.92,-180.72,10623,0,17.0018,-8.81657,-333.466,17646.7,-24253.7,897.863,-570.732,-52.9194,0,56
53299,788.55,774.08,755.61,761.73,769.99,-61.04,-804.2,605.47,-14.71,2.76,-2.3,-118.16,10661,0,18.5638,0.945169,-275.019,13291.5,-19298.4,-306.929,-568.171,-48.3291,0,56
53336,786.26,773.75,755.69,761.45,769.29,-40.04,-802.73,635.25,-2.54,-2.19,0.03,-101.54,10668,0,18.9147,3.79469,-256.641,11167.8,-17547.2,-843.457,-566.373,-43.5142,0,56
53375,782.81,773.39,755.68,761.22,768.27,-67.38,-832.03,608.4,-11.98,2.37,-1.49,-83.87,10676,0,18.6239,5.61497,-236.156,9204.53,-15957.5,-1214.14,-565.572,-38.9765,0,56
53411,779.87,773.68,755.66,761,767.55,-49.8,-798.83,621.58,-2.57,5.79,-0.66,-73.36,10683,0,17.0979,5.49576,-220.933,8708.22,-14857.5,-1125.67,-565.25,-39.4124,0,56
53446,780.67,773.47,755.69,760.98,767.7,-53.22,-838.87,580.57,7.15,-1.31,2.24,-73.37,10690,0,16.6048,6.68255,-200.551,6426.39,-13132.6,-1449.18,-563.482,-32.0436,0,56
53483,783.24,773.2,755.71,761.5,768.41,-46.88,-828.12,638.18,13.57,-4.09,-0.73,-87.19,10698,0,17.4334,1.38221,-202.294,6662.19,-13127,-1252.74,-562.891,-32.9321,0,56
53519,788.32,774.03,755.78,761.93,770.01,-12.7,-797.36,666.5,16.31,-1.65,-0.32,-115.79,10705,0,14.6581,-2.1429,-214.14,8522.79,-14483.9,-909.024,-565.637,-39.7968,0,56
53555,795.55,774.99,755.92,762.22,772.17,-36.62,-822.27,625.98,7.14,3.3,-0.79,-149.17,10712,0,13.9879,-0.994969,-242.915,10565.7,-16806.8,-799.317,-567.186,-43.4938,0,56
53593,800.3,775.47,755.87,762.68,773.58,-58.59,-805.66,625.49,8.39,0.05,-0.24,-177.27,10720,0,21.1525,-3.25388,-299.597,15012.8,-20800.1,-444.352,-567.427,-50.1081,0,56
53629,803.16,775.56,755.86,762.43,774.25,-76.66,-797.85,597.17,0.11,-0.11,0.25,-184.27,10727,0,25.2937,-2.55502,-336.714,17623.2,-23690.8,-374.593,-568.359,-52.3382,0,56
53665,802.19,776.09,755.87,762.48,774.16,-42.48,-801.76,646.97,-1.99,2.83,-1.87,-185.88,10734,0,26.6569,-2.95547,-357.67,19040,-25252.5,-373.369,-568.603,-53.2329,0,56
53701,799.68,776.69,755.9,762.72,773.75,-45.9,-813.48,637.21,-0.76,-0.37,-0.5,-184.55,10741,0,27.9536,-4.03332,-354.505,19497.4,-24933.6,-275.507,-568.333,-54.9984,0,56
53737,798.42,776.35,755.95,762.43,773.29,-58.59,-799.32,647.95,-1.25,1.61,-2.32,-172.06,10748,0,28.7917,-2.23705,-340.748,17190.5,-23531.1,-489.319,-567.057,-50.4488,0,56
53775,797.39,776.45,755.89,762.57,773.08,-66.41,-824.22,619.63,-3.3,-1.37,-3.52,-173.01,10756,0,26.6477,-0.406816,-331.109,15493.4,-22768.5,-734.663,-566.764,-46.7927,0,56
53812,793.95,776.9,755.89,762.78,772.38,-48.34,-823.73,602.54,-5.24,0.09,-1.14,-167.77,10763,0,26.4051,-2.53287,-319.991,15660.7,-21936.4,-512.041,-566.553,-48.941,0,56
53848,791.05,776.52,755.82,762.46,771.46,-50.29,-815.92,624.02,0.9,2.41,-3.42,-151.93,10771,0,26.335,0.856948,-305.573,13292.6,-20542.3,-870.043,-565.226,-43.4993,0,56
53884,791.82,775.85,755.83,761.76,771.32,-43.95,-807.13,631.84,-4.93,2.08,0.69,-138.66,10778,0,22.7798,2.06494,-289.01,11099.9,-19425.3,-1350.32,-565.214,-38.4063,0,56
53920,793.01,774.95,755.71,761.45,771.28,-61.04,-837.89,586.43,-4.95,1.17,1.33,-134.04,10785,0,21.3552,0.63759,-279.196,10987.6,-18841.9,-1244.15,-565.486,-39.3546,0,56
53956,792.33,774.53,755.78,761.59,771.06,-45.9,-814.45,614.75,5.12,-0.66,-2.21,-128.58,10792,0,22.3786,-3.08922,-281.946,13278.7,-19044.9,-817.597,-565.548,-47.0968,0,56
53995,793.34,774.02,755.81,761.37,771.13,-48.34,-794.43,646,0.19,-1.56,-0.88,-123.95,10800,0,21.3642,-1.82335,-272.219,12944.2,-18688.8,-1071.17,-566.654,-47.5507,0,56
54031,794.88,773.35,755.78,761.1,771.28,-42.97,-803.71,636.72,0.06,0.02,0.06,-120.69,10807,0,19.8785,-0.0873118,-278.612,13406.3,-19477.1,-1349.09,-567.908,-48.1183,0,56
54067,797.66,772.62,755.7,760.75,771.68,-63.48,-807.13,614.26,1.86,-0.85,-1.38,-121.29,10814,0,19.9924,-0.33173,-280.247,14263.1,-19821.1,-1259.29,-568.727,-50.8947,0,56
54104,798.62,772.28,755.72,760.88,771.88,-61.04,-796.87,624.02,1.82,-2.07,0.69,-123.1,10822,0,20.9355,-2.21742,-291.217,16353.6,-20829.4,-996.49,-569.526,-56.1553,0,56
54140,800.27,772.23,755.76,761.04,772.32,-49.8,-812.5,624.51,-0.42,-3.4,-1.39,-129.55,10829,0,21.1367,-3.14627,-296.55,17972.9,-21230.4,-751.568,-569.591,-60.6066,0,56
54176,800.61,771.86,755.68,760.88,772.26,-56.64,-814.94,624.51,0.4,0.56,-1.4,-127.54,10836,0,21.4091,-1.16718,-302.474,18233,-21762.3,-634.818,-569.948,-60.2799,0,56
