currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
7756,756.84,763.20,754.79,757.49,758.08,15.14,-917.48,477.54,-2.08,-2.32,5.13
7786,756.87,763.18,754.77,757.48,758.08,51.76,-917.97,468.75,-0.99,1.17,1.09
7817,756.95,763.12,754.72,757.41,758.05,33.20,-935.55,481.93,-5.89,1.36,-8.27
7847,756.87,763.09,754.67,757.42,758.01,1.46,-950.68,489.26,-1.68,3.66,-6.60
7878,756.93,763.11,754.80,757.37,758.05,-4.88,-897.46,481.45,-1.11,2.68,-5.37
7908,756.86,763.17,754.78,757.42,758.06,-25.88,-885.74,466.31,-1.84,-1.10,-9.47
7939,756.83,763.12,754.75,757.44,758.04,-37.11,-885.25,473.63,-3.65,-1.98,-8.02
7970,756.91,763.20,754.77,757.41,758.07,-30.27,-870.12,487.79,-4.70,4.61,-5.63
8001,756.87,763.06,754.73,757.46,758.03,-45.90,-872.07,495.12,-3.69,5.98,1.45
8031,756.80,763.07,754.76,757.44,758.02,-14.16,-871.58,490.72,-2.48,5.76,4.73
8062,756.88,763.11,754.79,757.39,758.04,1.95,-899.41,479.49,-3.85,0.33,7.45
8093,756.88,763.16,754.75,757.41,758.05,25.88,-910.64,504.88,-4.27,3.66,8.16
8123,756.86,763.12,754.74,757.45,758.04,36.13,-910.16,491.70,-0.65,5.02,4.63
8154,756.76,763.12,754.70,757.41,758.00,7.32,-942.38,473.14,-0.66,-6.31,2.93
8185,756.76,763.14,754.75,757.43,758.02,15.63,-909.18,457.52,-6.11,-23.11,4.27
8216,756.75,763.03,754.75,757.42,757.99,25.39,-873.05,457.03,-6.65,-29.83,-7.73
8247,756.70,762.96,754.76,757.43,757.96,21.00,-834.47,454.59,-5.56,-30.04,-24.10
8278,756.70,762.95,754.74,757.50,757.97,66.41,-876.46,474.61,-16.28,-22.80,-26.23
8309,756.70,763.04,754.69,757.47,757.97,39.06,-977.54,523.44,-1.31,-11.73,2.30
8340,756.69,763.02,754.71,757.44,757.96,85.94,-834.47,499.51,6.02,-5.45,4.48
8371,756.70,763.03,754.72,757.45,757.97,44.43,-871.09,461.91,5.75,-0.99,-6.03
8402,756.70,763.04,754.77,757.44,757.99,90.82,-942.87,501.46,-5.96,9.35,4.23
8433,756.61,762.95,754.72,757.47,757.94,78.12,-950.20,526.37,11.51,4.02,23.63
8464,756.66,762.96,754.75,757.35,757.93,63.48,-870.12,479.00,5.87,-3.63,10.51
8495,756.76,763.08,754.75,757.35,757.98,33.69,-939.94,490.72,0.66,-8.40,4.34
