currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
6365,750.06,755.99,755.19,755.86,754.28,110.84,-905.76,411.62,-2.50,0.60,2.00,-28.09
6399,750.07,756.05,755.17,755.85,754.29,99.12,-916.50,418.46,-2.53,1.14,0.08,-28.79
6432,750.10,755.99,755.20,755.83,754.28,105.96,-918.46,420.41,-2.01,1.07,-0.45,-27.52
6466,750.09,755.96,755.12,755.83,754.25,110.84,-914.06,417.48,1.44,0.37,2.53,-29.22
6499,750.07,756.01,755.21,755.80,754.27,118.16,-920.41,419.43,-1.21,1.87,1.10,-26.90
6533,750.10,756.04,755.15,755.76,754.26,102.05,-930.18,421.87,0.47,0.43,0.26,-27.97
6567,750.09,755.99,755.18,755.80,754.26,101.07,-927.25,435.06,1.79,2.92,0.69,-27.55
6600,750.06,756.04,755.19,755.78,754.27,98.63,-909.18,419.92,1.25,1.53,0.26,-27.32
6634,750.09,755.91,755.24,755.82,754.26,109.86,-914.55,415.53,0.23,-0.23,0.04,-25.67
6668,750.05,755.98,755.23,755.86,754.28,120.12,-916.02,400.88,1.80,-0.37,-0.28,-26.84
6702,750.03,755.98,755.18,755.77,754.24,107.91,-919.43,421.87,0.81,2.46,-0.15,-26.74
6737,750.03,755.97,755.20,755.83,754.26,113.28,-924.80,418.95,2.05,0.90,0.37,-27.29
6771,749.99,756.01,755.21,755.82,754.26,112.30,-924.80,410.16,-4.38,-0.98,3.09,-26.81
6805,750.00,756.01,755.20,755.84,754.26,97.17,-905.76,428.71,2.83,2.59,-1.15,-27.61
6839,750.09,756.09,755.25,755.78,754.30,112.30,-943.85,411.62,0.50,0.85,-0.03,-26.22
6873,750.06,756.07,755.23,755.80,754.29,123.54,-921.87,416.99,0.40,1.73,2.02,-26.71
6907,750.06,756.00,755.20,755.74,754.25,109.37,-915.53,421.87,1.13,1.24,-0.27,-26.00
6941,750.10,756.03,755.20,755.81,754.29,114.75,-911.62,420.90,1.15,0.82,0.65,-27.67
6975,750.14,756.02,755.22,755.77,754.29,106.93,-916.99,412.60,-1.11,4.24,3.40,-26.43
7009,750.12,756.00,755.18,755.76,754.26,110.35,-919.43,430.18,1.00,0.79,-0.52,-27.13
7043,750.08,756.00,755.22,755.77,754.27,105.96,-920.41,416.99,-0.66,0.18,0.62,-26.15
7078,750.13,755.97,755.19,755.75,754.26,114.75,-918.46,424.32,0.14,2.91,0.44,-26.59
7112,750.11,755.99,755.22,755.77,754.27,94.24,-935.06,424.32,-0.72,2.37,-0.85,-26.17
7146,750.09,756.04,755.23,755.76,754.28,113.28,-922.36,425.78,-0.56,2.60,-0.09,-26.14
7180,750.12,756.09,755.18,755.81,754.30,103.52,-921.87,423.83,0.66,1.63,1.40,-28.50
7214,750.12,756.01,755.21,755.81,754.29,95.21,-922.36,427.25,0.73,1.86,1.55,-27.06
7248,750.08,756.02,755.21,755.80,754.28,100.59,-926.27,437.99,-0.34,1.58,3.24,-27.00
7282,750.03,756.02,755.16,755.84,754.26,115.23,-927.25,408.20,-0.28,1.07,-1.60,-28.52
7316,750.04,755.99,755.18,755.85,754.26,108.40,-923.83,419.43,0.48,1.08,-1.05,-27.96
7351,750.12,756.04,755.24,755.81,754.30,100.59,-917.48,417.97,0.58,0.73,-0.08,-26.66
7385,750.13,756.03,755.19,755.89,754.31,111.82,-919.43,415.53,-1.33,1.66,0.32,-29.09
7419,750.05,756.04,755.22,755.83,754.29,119.63,-918.95,421.87,1.84,0.86,-0.73,-27.22
7453,750.09,756.08,755.17,755.76,754.27,112.79,-920.41,426.27,0.08,4.24,0.68,-27.83
7487,750.10,755.99,755.20,755.80,754.28,112.79,-917.48,433.11,0.21,1.09,-1.56,-27.16
7521,750.08,755.97,755.19,755.78,754.25,114.26,-916.99,435.06,0.97,0.12,0.94,-26.85
7555,750.07,756.01,755.19,755.79,754.26,115.23,-910.16,421.87,3.44,1.21,0.89,-27.15
7589,750.09,756.06,755.19,755.74,754.27,106.93,-919.43,418.95,1.00,4.09,-0.79,-26.85
7623,750.13,755.99,755.18,755.86,754.29,94.24,-924.80,425.78,0.22,0.82,-1.07,-28.58
7658,750.08,756.01,755.22,755.86,754.29,95.70,-903.81,418.95,1.05,1.83,1.37,-27.49
7693,750.06,756.03,755.22,755.82,754.28,112.79,-930.66,431.64,-1.51,3.60,0.08,-27.04
7727,750.14,755.99,755.19,755.86,754.29,105.47,-923.83,426.76,0.28,1.45,-1.05,-28.28
7762,750.09,756.03,755.18,755.79,754.27,115.72,-917.97,422.85,0.66,1.07,2.23,-27.63
7796,750.10,756.01,755.24,755.90,754.31,113.28,-926.76,425.78,1.59,1.52,0.56,-27.60
7830,750.07,756.00,755.14,755.79,754.25,100.59,-917.97,420.90,1.34,1.50,0.80,-28.43
7864,750.06,755.99,755.19,755.78,754.25,108.40,-907.71,423.83,2.59,0.98,-0.52,-27.02
7898,750.00,755.94,755.26,755.84,754.26,113.28,-928.22,409.67,3.91,2.83,-0.73,-25.37
7932,749.64,755.93,755.18,755.78,754.13,112.30,-926.27,413.09,2.88,1.89,0.90,-25.36
7966,749.14,755.83,755.12,755.80,753.97,115.23,-921.39,435.06,2.39,2.73,0.48,-24.46
8000,748.42,755.78,755.13,755.71,753.76,-46.88,-913.09,420.90,9.68,2.34,4.02,-20.02
8034,748.31,755.70,755.10,755.66,753.69,-218.75,-1030.27,289.55,7.21,-46.12,20.57,-19.05
8068,748.11,755.75,755.09,755.66,753.65,-173.83,-963.87,330.57,9.27,-78.44,36.75,-19.05
8102,747.91,755.76,755.10,755.74,753.63,-128.91,-1011.23,294.43,8.23,-99.50,44.90,-19.31
8135,747.78,755.54,755.17,755.75,753.56,-149.41,-1025.39,269.53,5.60,-109.48,50.29,-15.54
8169,747.69,755.52,755.06,755.59,753.46,-135.25,-1002.44,303.22,9.33,-102.85,44.45,-15.54
8202,747.69,755.49,755.05,755.58,753.45,-5.37,-954.10,366.70,12.05,-86.74,40.13,-15.41
8237,747.60,755.48,755.06,755.71,753.46,57.13,-933.11,418.95,10.72,-72.66,32.80,-16.39
8270,747.30,755.51,755.08,755.66,753.39,4.39,-910.16,460.94,5.68,-71.92,33.69,-14.61
8304,747.15,755.49,755.08,755.60,753.33,111.33,-901.86,473.14,8.35,-74.71,35.95,-12.92
8338,747.14,755.55,755.15,755.67,753.38,270.51,-882.32,472.66,15.60,-59.15,26.79,-12.79
8372,747.15,755.50,755.16,755.64,753.36,384.77,-892.09,427.25,11.40,-36.66,18.73,-11.56
8405,747.08,755.54,755.04,755.64,753.32,415.04,-886.23,432.13,-2.43,-19.74,10.04,-14.92
8439,746.97,755.52,755.13,755.59,753.30,200.20,-894.04,466.31,-6.35,-10.65,5.05,-11.18
8473,746.84,755.59,755.13,755.65,753.30,109.86,-903.81,475.59,-1.74,-21.44,12.37,-12.25
8508,746.84,755.65,755.11,755.67,753.32,119.14,-905.27,465.33,3.24,-29.93,16.02,-13.61
8542,746.87,755.69,755.12,755.73,753.35,211.43,-902.83,437.01,10.98,-33.29,15.95,-14.48
8576,746.89,755.70,755.14,755.77,753.37,228.03,-887.21,431.15,4.90,-21.69,12.70,-14.71
8610,746.75,755.61,755.22,755.71,753.32,182.62,-906.25,465.82,4.17,-20.10,11.97,-10.68
8646,746.86,755.80,755.16,755.70,753.38,171.87,-934.08,413.57,6.15,-18.10,9.27,-13.93
8680,747.11,755.73,755.16,755.75,753.44,207.03,-937.99,389.16,6.77,-15.44,4.68,-14.99
8714,747.47,755.86,755.18,755.76,753.57,293.95,-895.02,367.19,7.85,-6.95,5.65,-17.03
8748,748.58,755.94,755.21,755.80,753.88,392.09,-964.84,250.00,7.49,3.24,-1.76,-21.26
8782,749.65,755.98,755.17,755.82,754.15,400.39,-1020.51,277.34,19.69,9.53,-3.36,-26.44
