currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
29128,817.49,777.16,759.87,763.53,779.51,-38.57,-914.06,485.84,1.43,1.22,0.37,5827,0,29.2079,-2.07079,-414.587,45962,-16611.6,2811.1,-539.068,-110.862,0,72
29159,818.46,776.85,759.74,762.8,779.46,-30.76,-888.67,479.98,1.06,-0.03,-0.78,5833,0,23.9538,-0.288272,-403.317,44136.8,-16364.3,2274.43,-539.574,-109.434,0,72
29190,820.01,776.34,759.25,761.33,779.23,-35.64,-883.79,506.84,-3.09,-0.61,4.53,5839,0,23.8799,0.170681,-413.594,46220,-17057,2185.63,-540.241,-111.752,0,72
29221,825.37,776.03,758.86,760.32,780.14,-86.91,-902.83,467.29,0.56,-1.5,2.51,5845,0,20.6262,0.318178,-410.142,47230.7,-17372.3,1737.01,-541.357,-115.157,0,72
29252,829.67,775.85,758.58,759.69,780.95,-60.55,-899.9,489.75,-6.44,2.04,1.92,5851,0,16.7317,-3.13827,-395.817,47502.3,-17475.9,1236.54,-543.152,-120.012,0,72
29283,832.05,775.6,758.58,759.93,781.54,-74.71,-912.11,484.37,0.57,3.87,0.69,5858,0,14.3664,-10.0306,-401.825,52677.5,-18634.1,1142.15,-545.373,-131.095,0,72
29314,831.11,775.24,758.53,760.48,781.34,-50.29,-886.23,496.09,5.24,0.48,0.86,5864,0,13.3568,-8.1731,-404.757,55697.1,-19288.4,974.851,-546.654,-137.606,0,72
29345,830.91,775.01,758.64,760.75,781.33,-62.99,-900.39,478.52,3.18,-0.37,-0.83,5870,0,13.7445,-13.3606,-405.461,57365.5,-19463.1,1456.3,-547.002,-141.482,0,72
29376,831.47,775.02,758.72,761.03,781.56,-58.11,-872.07,519.04,3.16,-1.43,0.73,5876,0,11.8046,-12.2617,-404.318,56166.4,-19688.1,1282.79,-547.695,-138.916,0,72
29407,832.17,775.15,758.79,761.09,781.8,-68.36,-893.07,484.37,-0.47,-0.12,-1.5,5882,0,11.5869,-8.29155,-408.483,55998.2,-20128.5,1068.79,-548.276,-137.088,0,72
29438,832.86,775.32,758.92,761.19,782.07,-54.69,-895.51,482.91,-1.66,0.11,-0.58,5889,0,11.0613,-2.04743,-417.88,56404.2,-20673,703.757,-548.471,-134.977,0,72
29469,832.79,775.32,758.83,761.15,782.02,-75.68,-878.91,501.95,-0.34,-0.24,-4.29,5895,0,12.4822,-1.54668,-426.868,57083.5,-21000.6,764.74,-548.197,-133.726,0,72
