8016,747.27,752.15,748.45,754.73,750.65,63.96,-930.66,337.40,-35.80,-63.05,-135.63,-28.23
8055,747.24,752.06,748.47,754.66,750.61,-118.16,-1270.02,535.64,-77.91,-17.18,-122.19,-25.64
8093,747.12,751.89,748.44,754.65,750.52,-437.99,-1065.92,412.60,-28.95,-20.47,-75.13,-24.87
8131,747.12,751.91,748.34,754.54,750.48,-364.75,-1226.07,430.18,-60.30,-28.76,-15.21,-26.79
8172,747.14,751.88,748.36,754.57,750.49,-228.03,-1250.98,436.04,-32.95,-16.91,-53.08,-26.27
8210,747.13,751.81,748.32,754.53,750.45,-273.93,-995.61,348.14,-11.18,-2.89,-68.81,-26.32
8254,747.05,751.73,748.31,754.59,750.42,-469.73,-1076.17,346.68,-6.63,15.54,-44.30,-26.60
8292,747.45,751.73,748.29,754.65,750.53,-871.09,-214.84,1095.21,71.05,150.43,56.47,-28.62
8331,748.77,751.75,748.26,754.63,750.85,126.95,-965.82,616.21,59.44,10.33,76.01,-31.67
8369,753.43,751.91,748.28,754.95,752.14,758.79,-647.95,321.29,54.33,-17.60,50.64,-44.02
8409,758.28,752.86,748.47,755.42,753.76,-223.63,-216.80,462.40,7.60,-22.21,-1.14,-58.46
8447,765.87,753.68,748.84,755.94,756.08,4.88,-796.87,363.77,-11.45,-24.18,7.29,-78.22
8486,776.50,755.05,749.20,756.45,759.30,113.28,-916.02,344.73,3.83,-7.00,6.04,-110.73
8524,786.15,756.39,749.38,756.76,762.17,128.42,-965.33,371.09,6.18,4.89,3.17,-129.86
8562,794.48,757.61,749.43,756.86,764.60,166.99,-967.29,372.07,-2.19,3.99,2.11,-148.67
8602,800.23,758.20,749.39,756.95,766.19,151.37,-961.91,345.70,-3.64,4.85,1.16,-173.77
8640,803.35,758.62,749.45,757.13,767.14,146.97,-920.90,380.86,0.33,5.37,-1.87,-190.58
8678,804.90,758.71,749.33,757.03,767.49,-17.09,-922.36,357.91,-6.88,-3.38,3.08,-188.54
8716,805.26,758.37,749.19,756.93,767.44,173.34,-947.27,361.82,-3.27,5.87,0.46,-187.09
8755,804.24,757.73,748.98,756.44,766.85,141.11,-958.01,336.43,-2.37,6.74,-2.77,-178.90
8793,802.09,756.83,748.94,756.00,765.96,156.74,-945.80,371.09,-6.62,4.38,-4.54,-160.06
8833,799.04,755.82,748.75,755.55,764.79,152.34,-951.17,363.77,-7.53,4.49,-2.61,-144.50
8871,793.61,754.93,748.57,755.26,763.10,158.69,-963.38,343.75,-14.70,0.27,-2.00,-129.05
8909,783.31,753.75,748.49,754.97,760.13,163.09,-965.33,328.12,-9.50,-2.28,2.17,-108.20
8947,769.04,752.68,748.37,754.58,756.17,195.31,-918.46,267.09,-21.30,-5.66,1.21,-69.58
8985,757.89,752.17,748.33,754.50,753.22,186.52,-1059.57,209.47,-24.56,22.47,-7.39,-43.59
9023,752.67,751.92,748.30,754.46,751.83,-196.78,-1181.64,313.48,-18.78,24.14,-31.51,-33.87
9063,750.72,752.07,748.28,754.47,751.39,15.63,-458.50,352.54,42.79,19.57,37.18,-33.36
9101,750.73,752.10,748.37,754.93,751.53,951.66,-1827.15,1404.79,13.63,-27.40,-23.42,-37.97
9139,750.32,752.36,748.45,755.20,751.58,137.70,-1100.59,787.11,37.94,-2.11,-10.85,-40.40
9182,752.41,752.62,748.52,755.35,752.23,143.55,-1058.11,160.16,11.24,0.05,-2.76,-45.19
9220,754.10,752.72,748.58,755.45,752.71,132.81,-897.95,376.46,-2.25,-1.97,3.81,-48.27
9258,754.11,752.79,748.65,755.48,752.76,157.23,-941.41,331.54,0.17,-0.95,2.64,-47.03
9298,753.82,752.91,748.77,755.53,752.76,151.86,-959.47,313.96,5.60,2.93,0.48,-44.11
9336,754.40,753.01,748.73,755.58,752.93,139.65,-936.04,358.40,6.05,1.91,0.08,-47.68
9374,755.54,753.10,748.76,755.59,753.25,155.76,-954.10,338.38,2.88,0.71,-0.81,-48.87
9412,756.79,753.12,748.67,755.63,753.55,159.18,-936.04,342.77,-2.11,1.63,0.54,-53.88
9450,758.09,753.16,748.74,755.57,753.89,157.71,-947.75,345.70,1.66,-0.60,-0.23,-53.04
9488,760.06,753.33,748.79,755.64,754.45,156.74,-939.45,340.33,0.10,-0.64,-1.18,-56.84
9528,761.94,753.58,748.82,755.72,755.02,137.21,-945.80,354.49,1.47,-2.24,1.90,-64.00
9566,763.41,753.90,748.84,755.78,755.48,166.99,-951.17,339.84,3.49,-1.11,1.05,-71.12
9604,764.84,754.21,748.91,755.85,755.95,158.69,-943.85,340.33,3.76,1.48,2.67,-75.96
9643,767.25,754.56,748.93,755.90,756.66,153.81,-936.52,345.70,6.11,4.15,2.46,-85.25
9681,770.26,754.99,749.06,756.05,757.59,147.46,-970.21,349.12,8.87,1.14,-0.77,-92.54
9719,773.47,755.39,749.05,756.17,758.52,144.04,-945.80,353.52,5.37,0.66,-0.72,-107.38
9759,775.99,755.72,749.21,756.29,759.30,155.27,-947.75,340.82,2.81,0.23,-0.02,-109.14
9797,777.94,756.02,749.29,756.46,759.93,160.64,-933.59,359.37,6.70,2.46,1.89,-113.06
9835,779.36,756.35,749.45,756.74,760.48,153.32,-928.22,374.51,8.58,2.89,3.47,-117.68
9874,780.12,756.82,749.71,756.94,760.90,160.64,-932.13,377.44,3.68,1.21,-0.82,-117.44
9911,780.40,757.17,749.81,757.22,761.15,151.86,-920.41,381.35,4.92,0.94,-0.08,-121.94
9952,780.04,757.53,750.03,757.47,761.27,146.97,-921.87,387.21,3.15,-0.88,1.12,-120.81
9992,779.77,758.09,750.09,757.69,761.41,150.88,-926.76,380.86,4.43,2.15,0.16,-123.55
