currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
4390,762.13,768.34,763.75,759.11,763.33,94.73,-860.84,504.88,0.08,-6.50,-0.36,-3.16
4424,762.04,768.35,763.79,759.16,763.34,60.06,-890.62,531.25,-8.60,-6.87,1.16,-2.76
4458,762.07,768.33,763.77,759.24,763.35,62.01,-891.11,518.07,-9.91,-4.66,-0.22,-4.17
4492,761.95,768.38,763.77,759.28,763.35,66.41,-880.37,529.30,-4.24,0.62,-0.31,-4.75
4527,761.88,768.34,763.73,759.15,763.27,69.34,-857.42,525.88,0.06,1.24,-1.73,-3.46
4561,761.87,768.38,763.80,759.24,763.32,77.15,-857.91,514.16,0.24,3.77,0.24,-3.05
4595,761.78,768.32,763.83,759.15,763.27,75.68,-872.56,513.18,1.65,1.05,-0.81,-0.36
4629,761.92,768.29,763.82,759.20,763.31,75.68,-862.30,541.99,0.39,-2.67,1.14,-1.48
4663,761.96,768.25,763.77,759.23,763.30,89.84,-843.75,518.07,-0.15,0.85,-1.31,-3.00
4697,762.14,768.13,763.68,759.14,763.27,-15.14,-862.79,492.19,0.21,-3.27,-0.43,-3.59
4733,762.15,767.93,763.59,759.06,763.18,50.78,-734.86,589.84,-6.27,-1.98,-1.37,-3.03
4767,762.33,767.90,763.52,758.97,763.18,49.32,-852.05,536.62,0.00,1.68,-0.57,-3.95
4800,762.46,767.87,763.50,758.90,763.18,82.52,-882.81,518.55,-4.70,-3.02,1.50,-3.73
4834,762.62,767.77,763.32,758.91,763.16,58.11,-891.60,518.55,-0.43,2.95,-0.52,-7.85
4868,762.78,767.70,763.32,758.81,763.15,69.34,-885.74,524.90,1.57,3.49,0.69,-6.53
4901,762.91,767.62,763.26,758.68,763.12,69.34,-887.21,515.62,1.51,4.79,-0.41,-6.08
4935,763.08,767.54,763.17,758.71,763.12,75.68,-875.98,527.83,4.64,11.83,-1.73,-8.47
4969,763.28,767.42,763.16,758.74,763.15,6.84,-874.51,483.89,5.31,0.70,2.07,-9.03
5003,763.35,767.33,763.11,758.63,763.10,37.60,-806.64,547.36,-0.11,3.55,0.08,-7.95
5037,763.42,767.30,763.00,758.58,763.07,49.80,-822.27,549.32,-2.63,0.98,-0.09,-10.25
5071,763.52,767.30,763.01,758.56,763.10,78.12,-865.72,526.86,-3.20,-1.31,2.59,-9.82
5104,763.61,767.19,763.01,758.59,763.10,73.73,-878.42,518.55,0.25,-2.00,-0.13,-9.89
5138,763.86,767.13,762.97,758.52,763.12,78.61,-871.58,512.70,0.12,0.25,-2.47,-10.11
5172,764.07,767.07,762.90,758.46,763.12,66.41,-859.86,528.81,-0.39,0.35,-0.63,-11.16
5206,764.16,766.99,762.82,758.47,763.11,69.34,-881.84,533.69,1.53,1.17,0.15,-13.19
5240,764.32,766.88,762.79,758.39,763.09,69.82,-876.46,533.69,-0.82,3.80,2.56,-12.30
5274,764.49,766.85,762.79,758.39,763.13,57.13,-866.70,527.34,-0.68,0.71,2.49,-12.71
5309,764.72,766.76,762.63,758.27,763.10,63.48,-863.77,530.27,0.00,0.98,3.83,-15.00
5343,764.83,766.72,762.66,758.38,763.15,81.54,-861.82,520.51,-0.47,0.66,0.18,-15.90
5377,765.00,766.68,762.62,758.24,763.13,73.73,-862.79,526.37,0.16,0.24,-0.79,-15.04
5411,765.13,766.69,762.64,758.26,763.18,69.82,-866.70,536.13,1.57,0.72,0.37,-15.42
5445,765.25,766.55,762.64,758.15,763.15,77.64,-846.68,515.14,-0.31,2.94,0.03,-13.06
5479,765.30,766.59,762.58,758.24,763.18,77.64,-872.56,527.83,-2.36,-0.82,1.90,-16.45
5513,765.25,766.55,762.56,758.19,763.13,62.01,-877.44,524.41,0.96,0.30,0.82,-15.68
5548,765.39,766.56,762.57,758.14,763.16,76.66,-872.07,524.90,0.40,1.43,0.60,-15.18
5582,765.55,766.52,762.53,758.16,763.19,83.98,-864.75,521.97,1.13,0.17,-0.85,-16.51
5616,765.70,766.49,762.46,758.11,763.19,72.27,-865.23,533.69,-3.06,-1.53,-0.02,-18.03
5650,765.87,766.45,762.43,758.15,763.22,72.27,-866.21,520.02,1.78,-0.08,1.60,-19.48
5686,765.94,766.44,762.46,757.96,763.20,64.94,-863.28,517.09,-0.11,0.08,-1.41,-16.29
5720,766.09,766.44,762.46,758.07,763.26,70.31,-879.88,515.14,0.39,1.57,0.08,-18.16
5754,765.99,766.42,762.47,758.02,763.23,83.50,-884.77,510.74,-0.40,3.62,-0.36,-16.68
5788,765.88,766.53,762.45,758.04,763.22,75.68,-889.65,521.97,-0.94,1.90,4.48,-18.03
5822,765.74,766.57,762.59,758.08,763.24,77.15,-852.05,517.58,-0.35,0.73,0.56,-15.02
