currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
16652,751.65,759.66,761.46,758.92,757.92,133.79,-949.22,318.85,-3.02,0.89,0.21,48.29,3331,0,82,-0.871588,-7.7797,-22.6163,1916.97,1854.12,-878.958,-416.012,-84.7406,0
16924,752.38,759.86,761.68,759.05,758.24,162.6,-934.08,306.15,19.4,8.53,-2.68,47.74,3386,0,82,-0.742178,-11.5124,-22.9696,1726.94,1831.29,-761.222,-418.283,-75.1548,0
16959,752.69,760.05,761.88,759.09,758.43,131.84,-937.5,330.57,8.66,0.28,1.32,49.53,3393,0,82,-1.56388,-0.630307,-28.5493,1720.25,2545.63,323.539,-408.841,-60.1435,0
16993,752.72,760.03,762,759.13,758.47,134.77,-966.8,320.8,-0.95,3.03,3.32,51.83,3400,0,82,-1.41038,1.56574,-44.2507,3349.79,4067.51,449.789,-406.071,-75.7274,0
17028,752.76,759.99,761.86,759.14,758.44,139.65,-954.59,315.43,0.01,2.16,-0.01,48.43,3407,0,82,-1.94725,6.08991,-52.1368,3733.92,4606.92,981.492,-409.638,-71.617,0
17064,752.9,760,761.95,759.1,758.49,136.23,-955.08,327.64,-0.8,2.4,-0.16,50.6,3414,0,82,-2.45743,6.45244,-49.9445,3750.81,4430.15,945.706,-409.299,-75.0979,0
17098,753,760.02,761.85,759.08,758.49,137.7,-960.94,310.55,3.56,2.87,1.02,48.06,3421,0,82,-2.79115,6.56457,-50.4211,3688.07,4380.77,992.069,-411.117,-73.1502,0
17132,753.09,760.03,761.88,759.01,758.5,146.97,-954.1,319.82,-0.06,1.78,1.83,49.6,3427,0,82,-2.66153,7.04428,-49.3297,3816.01,4423.01,977.866,-408.335,-77.3509,0
17166,753.19,760.09,761.81,759.12,758.55,141.11,-954.59,320.8,-0.11,1.46,0.6,45.18,3434,0,82,-2.91026,6.99994,-50.3914,4044.79,4521.58,1001.17,-408.27,-80.2738,0
17201,753.36,759.96,761.82,759.03,758.54,137.7,-955.08,326.66,-0.67,-0.66,-1.79,47.23,3441,0,82,-2.6268,6.93253,-50.6059,4251.68,4526.51,970.933,-408.544,-84.0002,0
17235,753.52,760,761.84,758.99,758.59,150.39,-945.31,332.52,0.69,3.26,0.76,47.46,3448,0,82,-2.69143,6.53562,-50.5447,4302.45,4549.67,847.191,-407.986,-85.1273,0
17269,753.74,759.94,761.91,759.01,758.65,135.25,-957.52,317.87,1.63,-0.69,0.79,48.77,3455,0,82,-2.87678,6.60595,-51.9875,4531.95,4667.96,855.247,-408.211,-87.1765,0
17303,754,759.96,761.87,759.04,758.72,141.6,-956.54,322.27,-0.57,1.73,1.26,46.26,3462,0,82,-2.83824,7.00547,-52.9821,4818.68,4783.71,874.791,-407.71,-90.9473,0
17337,754.26,759.98,761.88,759.04,758.79,143.55,-957.03,324.22,3.21,1.06,-1.6,45.54,3468,0,82,-2.48617,7.10495,-55.1501,4988.25,4996.42,934.37,-407.403,-90.4495,0
17371,754.34,759.96,761.88,759.04,758.81,139.16,-953.61,326.17,0.09,1.81,2.05,45.23,3475,0,82,-2.4672,7.16387,-56.023,5273.15,5098.94,998.512,-406.986,-94.1288,0
17405,754.47,760.09,761.86,759,758.85,144.53,-950.2,319.82,2.84,3.56,-0.62,44.01,3482,0,82,-2.25359,7.17447,-58.767,5486.83,5291.59,937.464,-407.954,-93.3585,0
17439,754.51,760.03,761.88,758.94,758.84,133.79,-955.08,336.43,2.11,0.53,-0.21,45.57,3489,0,82,-2.37321,7.59996,-59.4296,5786.46,5438.78,991.117,-406.477,-97.3728,0
17475,754.62,760.07,761.83,758.99,758.88,131.84,-939.45,333.5,0.78,1.31,0.64,42.88,3496,0,82,-2.2996,7.66228,-60.8215,5879.79,5533.24,1019.8,-407.024,-96.6658,0
17510,754.65,760.07,761.89,758.97,758.9,139.65,-957.52,329.1,-1.49,2.34,1.49,44.53,3503,0,82,-1.98749,7.3692,-61.9857,5887.47,5567.84,1019.79,-408.175,-94.985,0
17543,754.66,760.05,761.85,759.05,758.91,134.77,-958.01,328.12,-0.24,0.44,-0.48,42.54,3510,0,82,-2.06883,7.7076,-61.8447,6005.48,5639.39,1143.43,-406.813,-97.1057,0
17577,754.71,760,761.91,759.04,758.91,136.23,-949.22,327.64,1.46,0.85,-2.17,44.41,3516,0,82,-2.29557,7.66122,-62.3391,6021.21,5604.94,1115.45,-408.089,-96.588,0
17610,754.67,759.96,761.9,758.95,758.87,135.25,-946.78,323.73,0.57,0.89,-0.66,45.78,3523,0,82,-2.22587,7.64206,-61.6043,5992.32,5650.82,1202.8,-406.272,-97.2704,0
