currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
5933,793.92,772.71,757.80,769.59,773.51,-39.06,-904.30,487.30,-1.61,-0.98,-0.95,-449.73
5968,793.90,772.69,757.69,769.50,773.45,-41.50,-892.09,486.33,-0.32,0.48,-2.37,-450.79
6006,793.90,772.66,757.80,769.53,773.47,-77.15,-878.91,509.77,-2.72,-0.54,1.02,-448.51
6041,794.02,772.72,757.75,769.57,773.52,-27.34,-902.34,488.77,5.00,-1.20,0.59,-450.99
6075,794.11,772.79,757.69,769.64,773.56,-62.50,-898.44,500.49,-2.29,-0.61,0.15,-454.43
6110,794.20,772.86,757.74,769.70,773.63,-41.99,-912.11,485.84,0.46,-1.76,1.89,-455.05
6145,794.15,772.94,757.80,769.76,773.66,-58.59,-893.55,491.70,-1.80,4.40,-1.34,-454.88
6179,794.10,772.88,757.79,769.78,773.64,-53.71,-881.84,515.14,-0.05,-0.81,-1.69,-454.66
6217,794.13,772.89,757.76,769.89,773.67,-59.57,-897.95,479.00,-0.12,-1.18,-0.42,-457.36
6252,794.09,772.98,757.74,769.88,773.67,-40.53,-902.34,489.75,-0.78,-1.31,-1.01,-458.14
6287,794.03,772.98,757.82,769.82,773.66,-40.53,-890.14,498.05,0.66,2.21,-1.92,-455.11
6322,794.05,773.02,757.75,769.87,773.67,-41.02,-889.65,482.91,0.70,-1.17,0.27,-458.04
6356,794.06,773.07,757.75,769.89,773.69,-50.29,-887.70,491.21,-0.27,-0.27,-0.23,-458.68
6391,794.15,772.99,757.76,769.95,773.71,-36.13,-923.83,474.12,1.63,2.09,-3.08,-459.12
6429,794.19,773.01,757.84,769.84,773.72,-48.34,-896.48,507.32,-0.53,-0.40,0.38,-455.76
6464,794.11,773.09,757.78,769.93,773.73,-38.57,-892.09,507.32,1.53,2.81,-0.90,-458.99
6499,794.31,772.98,757.75,769.90,773.74,-45.90,-891.60,493.16,-0.75,2.35,0.05,-459.11
6534,794.38,773.10,757.73,769.91,773.78,-35.64,-883.79,499.51,-2.58,2.58,1.47,-461.01
6569,794.33,773.17,757.75,769.97,773.80,-45.90,-895.51,481.45,-0.50,2.01,1.69,-461.48
6603,794.42,773.16,757.73,769.87,773.80,16.11,-905.76,460.45,0.88,-0.55,-0.40,-461.05
6641,794.27,773.09,757.75,769.96,773.77,-24.41,-761.23,688.96,2.72,1.82,-1.14,-460.71
6676,794.24,773.16,757.83,770.17,773.85,-31.25,-868.65,512.21,8.11,-3.79,-2.28,-462.31
6711,794.31,773.31,757.79,770.17,773.90,-33.20,-903.32,489.26,-1.27,-3.04,-1.68,-464.57
6746,794.58,773.27,757.81,770.08,773.93,-50.78,-907.23,478.52,-0.15,-1.85,1.83,-463.37
6781,794.67,773.25,757.79,770.10,773.95,-57.13,-892.58,483.40,-2.44,-1.51,-0.48,-464.37
6815,794.83,773.23,757.77,770.11,773.99,-57.62,-876.95,501.95,-4.94,-3.39,-0.92,-465.44
