currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
38944,788.08,776.47,761.53,769.59,773.92,-32.71,-867.19,516.60,-1.60,0.50,-0.73,-366.82
38981,787.95,776.51,761.64,769.31,773.85,-32.23,-864.26,530.76,-4.31,1.88,-0.76,-360.01
39019,789.69,776.47,761.46,769.07,774.17,-16.11,-896.48,525.88,6.20,-2.34,1.98,-366.56
39056,793.56,776.18,761.29,768.32,774.84,-4.88,-870.12,490.72,6.53,-0.29,-1.53,-370.65
39092,797.01,776.19,761.20,768.32,775.68,-43.46,-855.96,485.35,0.98,1.88,0.77,-384.75
39129,799.13,776.22,761.23,768.44,776.26,-31.74,-878.91,530.27,-3.44,-0.33,0.15,-393.31
39165,799.54,776.88,761.29,768.46,776.54,-26.37,-883.30,530.27,3.28,1.00,-1.11,-398.92
39202,802.80,776.77,761.15,767.76,777.12,-22.46,-870.12,558.11,1.10,1.07,-0.59,-402.37
39241,804.18,776.37,761.10,767.09,777.18,-29.79,-882.32,506.84,-7.60,8.51,-3.12,-395.35
39277,808.79,777.18,761.01,766.24,778.30,-18.07,-903.32,495.61,0.53,3.54,-3.02,-407.46
39314,811.09,775.98,760.55,764.69,778.08,-32.71,-860.84,543.95,-7.34,7.33,-2.28,-394.39
39350,810.29,776.16,760.69,765.21,778.09,-66.89,-902.83,465.82,-4.88,3.02,-2.03,-396.91
39387,809.43,777.88,761.04,766.71,778.77,-39.06,-863.77,542.48,-2.18,-2.50,-3.05,-421.23
39423,808.23,778.94,761.15,766.93,778.82,-14.16,-851.56,543.95,2.47,-1.69,0.48,-426.21
39463,808.04,779.63,761.40,767.69,779.19,-11.23,-897.46,522.95,5.11,-3.69,-4.47,-435.94
39500,808.11,780.16,761.60,768.28,779.54,-25.88,-913.57,538.57,8.47,-4.17,-0.82,-444.20
39536,804.14,780.78,761.78,769.19,778.97,-45.90,-840.33,534.67,7.43,-5.12,-2.68,-444.34
39573,807.35,782.69,762.26,770.10,780.60,12.70,-883.30,555.66,6.85,-2.21,-1.18,-472.28
39609,806.16,783.36,762.28,769.82,780.40,14.16,-858.40,582.03,-9.27,1.66,-3.93,-468.90
39646,804.96,783.60,762.24,769.52,780.08,-6.35,-863.28,527.83,-2.42,6.37,-0.37,-463.28
39684,806.19,783.67,762.14,768.64,780.16,-12.70,-863.28,532.71,-4.09,3.40,-0.39,-457.72
39721,804.01,782.16,761.74,767.28,778.80,-8.30,-885.74,491.21,-4.35,0.37,1.76,-428.13
39757,808.91,782.07,761.61,766.69,779.82,-45.41,-906.74,527.34,3.54,4.41,-3.39,-438.67
39793,810.45,781.62,761.41,765.71,779.80,-49.32,-876.95,499.51,-3.82,0.04,-0.01,-430.79
39829,812.21,779.90,760.81,764.11,779.25,-16.60,-877.44,512.70,-4.31,3.98,3.60,-414.56
39868,819.38,779.20,760.57,762.94,780.53,-32.23,-854.98,539.06,0.55,-1.34,0.27,-422.28
39905,824.38,777.72,759.97,761.11,780.79,-17.58,-887.70,497.56,-2.05,-4.33,4.94,-415.49
39941,828.57,775.70,759.46,759.67,780.85,-5.37,-880.86,535.16,-4.27,-2.18,6.63,-405.22
39977,835.23,774.90,759.23,759.28,782.16,-11.23,-868.65,550.29,-5.66,-2.63,3.46,-421.69
40014,837.66,773.30,758.98,758.65,782.15,-29.30,-872.56,533.69,-9.23,-1.24,5.77,-414.09
40050,838.39,772.01,758.81,758.31,781.88,-37.60,-900.39,502.44,-13.69,-1.43,7.32,-405.39
40118,834.93,768.96,758.57,757.93,780.09,-41.02,-876.46,506.35,-16.81,5.63,8.10,-369.59
40154,826.59,766.74,758.48,757.92,777.43,-73.24,-931.64,475.59,-24.06,1.34,11.53,-325.30
40190,808.86,766.44,758.67,758.52,773.12,63.48,-896.48,569.82,4.21,-10.48,-4.69,-265.87
40226,796.67,765.35,758.55,758.42,769.75,-48.83,-927.25,448.24,-12.85,-0.31,2.85,-216.90
40263,789.92,764.82,758.65,758.33,767.93,-34.67,-912.11,474.61,-13.36,0.99,-0.21,-186.02
40299,785.32,764.77,758.54,758.42,766.76,-36.13,-912.11,474.12,-7.13,3.98,0.84,-173.75
40337,781.91,764.67,758.63,758.39,765.90,-32.23,-932.13,438.96,-6.76,-0.21,-0.21,-158.55
40373,780.40,764.26,758.62,758.36,765.41,-42.48,-919.92,463.87,-4.56,-0.60,1.43,-149.81
40409,779.28,763.99,758.52,758.36,765.04,-44.92,-925.78,448.73,-6.24,2.66,2.84,-146.35
40446,778.06,763.71,758.41,758.22,764.60,-38.09,-924.80,452.64,-3.86,0.05,1.33,-140.70
40482,777.25,763.46,758.36,758.12,764.30,-55.66,-930.66,448.24,-4.14,2.73,0.15,-135.55
40518,776.29,763.28,758.42,758.16,764.04,-41.50,-913.09,439.45,-4.92,-2.12,0.47,-129.79
40556,775.01,763.21,758.45,758.15,763.71,-46.88,-930.66,436.52,-4.04,-1.27,-4.08,-123.95
40593,773.99,763.25,758.46,758.19,763.47,-44.92,-931.64,445.80,-4.81,-1.26,0.53,-121.36
40629,773.07,763.19,758.40,758.23,763.23,-41.99,-929.69,431.64,-2.15,2.63,-0.52,-119.74
40665,772.30,763.23,758.41,758.26,763.05,-43.95,-929.20,423.83,-2.32,-0.91,-1.50,-117.44
40701,771.59,763.26,758.47,758.33,762.91,-50.78,-933.11,424.80,-2.47,0.35,-2.34,-114.85
40740,770.82,763.23,758.47,758.38,762.73,-30.76,-926.27,430.18,-0.89,1.57,-0.47,-112.80
40776,770.09,763.24,758.44,758.36,762.54,-46.39,-924.32,425.78,-1.91,1.80,-2.33,-110.79
40812,769.36,763.14,758.52,758.36,762.35,-52.25,-936.04,425.78,-4.52,-2.54,0.14,-105.55
40849,768.59,763.09,758.43,758.38,762.12,-47.85,-935.55,423.34,-1.52,-0.80,-1.05,-104.85
40885,767.97,762.94,758.47,758.39,761.94,-42.48,-930.18,433.11,-3.24,1.18,-0.48,-100.74
40921,766.98,762.83,758.43,758.33,761.64,-62.01,-924.80,411.62,-7.22,3.40,0.09,-96.57
40959,766.06,762.76,758.41,758.36,761.40,-33.69,-924.32,409.67,-1.02,-1.01,-0.11,-93.99
40995,765.96,762.77,758.45,758.36,761.39,-42.97,-933.11,422.36,2.34,-1.18,1.31,-92.65
41032,765.94,762.82,758.51,758.33,761.40,-58.59,-926.76,418.95,0.73,1.63,-2.69,-90.99
41069,765.75,762.68,758.51,758.44,761.34,-43.46,-922.85,414.06,1.23,-2.40,0.05,-90.93
41105,765.60,762.77,758.44,758.44,761.31,-43.46,-943.85,415.53,1.38,-3.06,-0.50,-92.66
41141,765.54,762.69,758.45,758.50,761.29,-36.62,-936.52,421.39,0.98,-0.99,-1.37,-92.59
41180,765.47,762.76,758.43,758.50,761.29,-38.57,-935.55,407.71,-1.08,-1.25,0.08,-93.44
41216,765.33,762.76,758.44,758.47,761.25,-48.34,-920.41,426.27,2.59,1.06,0.63,-92.07
41252,765.26,762.57,758.50,758.46,761.20,-45.90,-939.94,408.20,-0.44,-2.88,-0.38,-88.65
41289,765.30,762.59,758.47,758.52,761.22,-45.90,-928.22,417.97,-0.44,0.32,-1.08,-90.65
41325,765.29,762.58,758.46,758.49,761.20,-41.50,-927.73,413.57,2.45,1.19,-0.84,-90.45
41361,765.21,762.57,758.47,758.45,761.17,-41.50,-926.27,421.87,0.31,-0.20,2.92,-89.28
41399,765.25,762.53,758.44,758.51,761.18,-35.64,-922.36,417.97,-0.66,-0.88,0.71,-90.56
41435,765.31,762.68,758.42,758.49,761.22,-42.97,-930.66,423.83,0.21,-1.54,-2.24,-92.35
41471,765.36,762.74,758.40,758.59,761.27,-41.50,-925.78,428.22,0.13,0.37,-2.11,-95.00
41508,765.51,762.76,758.51,758.65,761.36,-45.41,-926.27,428.71,0.28,2.16,-1.06,-93.69
41544,765.60,762.82,758.49,758.62,761.38,-28.32,-927.25,406.74,-0.01,-0.56,-1.26,-94.67
41580,765.59,762.94,758.53,758.61,761.42,-44.92,-922.85,417.97,-1.53,2.73,-2.77,-94.35
41619,765.59,762.96,758.49,758.57,761.40,-37.11,-926.76,421.39,-1.76,1.11,-0.19,-95.06
41655,765.38,762.89,758.54,758.57,761.35,-56.64,-922.85,429.69,1.31,-0.28,-1.37,-92.46
41691,765.31,762.85,758.51,758.58,761.31,-51.27,-937.01,424.32,-0.60,-0.80,-0.40,-92.75
41727,765.11,762.77,758.49,758.53,761.22,-43.46,-932.62,416.99,-0.34,0.24,-2.05,-91.13
41763,764.93,762.72,758.43,758.42,761.13,-38.09,-914.55,434.57,-0.59,1.44,-1.35,-89.96
41801,764.77,762.58,758.37,758.26,760.99,-53.22,-930.18,421.87,-1.82,-1.41,1.54,-87.59
