currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
42524,15.44,14.84,14.65,14.72,14.91,-14.65,-879.39,547.85,-9.59,4.76,-3.19,8505,0,22.3563,-0.345188,-254.765,6920.64,-30684.7,889.89,-120.443,-27.1647,0
42555,15.46,14.85,14.65,14.72,14.92,-44.43,-816.89,610.35,-1.99,1.92,-6.28,8511,0,21.3061,0.647892,-250.202,6048.15,-30223,898.871,-120.794,-24.1731,0
42586,15.45,14.85,14.65,14.72,14.91,-34.18,-831.05,605.96,-4.53,4.47,-3,8517,0,20.262,-4.42487,-238.705,7291.95,-28892.6,1593.06,-121.039,-30.5483,0
42617,15.44,14.85,14.65,14.73,14.92,12.21,-856.93,544.92,5.99,-1.92,-4.46,8523,0,20.1554,-7.70434,-215.09,7429.74,-26252.1,2068.07,-122.051,-34.5428,0
42648,15.48,14.85,14.65,14.74,14.93,-35.64,-816.41,643.55,-1.89,-4.71,-2.63,8530,0,17.1204,-0.957505,-183.193,4733.47,-22557.6,1452.07,-123.136,-25.8378,0
42679,15.46,14.85,14.65,14.75,14.93,-27.34,-811.52,621.58,-1.31,-2.21,-0.32,8536,0,13.6552,2.15499,-174.453,3554.22,-21667.9,1011.78,-124.205,-20.3736,0
42710,15.45,14.85,14.65,14.77,14.93,-16.11,-845.7,585.94,6.41,1.04,-0.37,8542,0,16.8695,-5.40035,-188.989,7057.53,-23598.6,2470.01,-124.868,-37.3403,0
42741,15.44,14.85,14.66,14.8,14.94,-36.13,-821.78,611.82,4.11,-8.46,2.12,8548,0,16.3204,-11.7853,-182.827,9192.23,-23164.9,3267.74,-126.705,-50.2792,0
42772,15.39,14.85,14.66,14.81,14.93,-20.02,-797.85,646.97,1.83,-4.93,-0.08,8554,0,17.6414,-11.5095,-171.331,8579.1,-21551.1,3333.93,-125.787,-50.0743,0
42803,15.38,14.85,14.66,14.83,14.93,-38.57,-844.24,564.45,4.53,-0.44,-0.62,8561,0,20.9232,-3.42851,-187.034,6576.65,-22887.8,2429.4,-122.372,-35.1633,0
42834,15.38,14.85,14.66,14.84,14.93,-15.14,-810.06,652.83,2.18,-3.82,-0.47,8567,0,24.2245,-3.2676,-191.23,5192,-23137.3,2244.51,-120.992,-27.1507,0
42865,15.34,14.85,14.66,14.85,14.93,-11.23,-826.17,633.79,-0.65,-4.12,-0.56,8573,0,24.2915,-1.2778,-197.728,6298.59,-24291.3,1845.29,-122.852,-31.8529,0
42896,15.33,14.85,14.66,14.85,14.92,-11.23,-807.13,627.44,-0.36,3.22,0.95,8579,0,22.4721,-6.58161,-216.227,10181.7,-27306.6,2558.99,-126.287,-47.0874,0
42927,15.34,14.85,14.66,14.85,14.93,-28.81,-833.01,594.73,0.01,1.11,-3.73,8585,0,22.5189,-2.93822,-229.613,11935,-29147.2,1919.62,-126.941,-51.9784,0
42958,15.34,14.85,14.66,14.86,14.93,-9.28,-816.41,630.37,-2.39,-0.48,-2.05,8592,0,25.0633,-1.05254,-249.019,14041,-31522.6,1692,-126.587,-56.3845,0
42988,15.35,14.86,14.66,14.85,14.93,-43.95,-814.45,565.92,-0.77,5.55,-2.27,8598,0,24.088,-1.57799,-253.854,14597.9,-32227.7,1494.08,-126.953,-57.5053,0
43019,15.35,14.85,14.67,14.85,14.93,-24.41,-847.66,579.1,-1.01,2.18,-3.66,8604,0,20.9902,-0.422699,-257.6,14707.5,-32825.8,991.296,-127.429,-57.0943,0
43050,15.35,14.86,14.66,14.85,14.93,0,-821.29,628.91,-0.25,-3.08,0.67,8610,0,23.1706,-0.529329,-279.25,15967.6,-35282.8,979.126,-126.349,-57.1807,0
43081,15.34,14.86,14.67,14.85,14.93,-3.91,-816.41,629.39,-3.08,3.12,-1.9,8616,0,21.9317,0.985677,-276.352,14740,-34801.9,461.68,-125.933,-53.3374,0
43112,15.34,14.86,14.67,14.84,14.93,20.02,-831.05,614.26,1.35,1.5,-1.91,8622,0,21.7414,1.86911,-285.563,14967.8,-35811.9,-26.9811,-125.408,-52.4149,0
43143,15.36,14.86,14.66,14.83,14.93,-7.32,-816.89,637.7,-1.3,1.55,-1.59,8629,0,22.0946,-1.12315,-311.053,16676.3,-38778.2,-11.9473,-124.668,-53.6126,0
43174,15.38,14.86,14.66,14.82,14.93,-27.83,-835.45,597.17,2.2,2.69,0.65,8635,0,20.9787,-2.37331,-296.027,14667,-36462.3,-20.1185,-123.172,-49.5454,0
43205,15.4,14.85,14.66,14.81,14.93,-17.09,-796.39,637.21,-5.95,7.03,-1.1,8641,0,20.2171,-0.515976,-295.876,13682.8,-36216.2,-401.069,-122.403,-46.245,0
43236,15.41,14.86,14.66,14.8,14.93,-15.14,-836.91,614.26,-0.93,-1.49,-1.98,8647,0,19.0226,1.88553,-305.536,13381.9,-37367.4,-1059.95,-122.301,-43.798,0
43266,15.43,14.85,14.66,14.79,14.93,-41.02,-820.31,637.21,-3.97,3.86,1.48,8653,0,17.6132,3.82322,-301.998,12128.1,-36943.2,-1411.53,-122.329,-40.1593,0
43297,15.45,14.85,14.66,14.78,14.93,-33.69,-828.61,613.77,-0.84,-0.02,-2.58,8659,0,16.7771,2.91795,-305.53,12187.3,-37200.2,-1276.48,-121.756,-39.8891,0
43327,15.47,14.85,14.65,14.77,14.94,-38.09,-828.61,586.43,-1.38,0.55,0.71,8665,0,15.5307,0.516913,-321.466,13569.1,-39197.4,-1177.3,-121.933,-42.21,0
43358,15.49,14.85,14.65,14.75,14.93,-12.7,-809.57,619.14,-1.89,-1.08,-1.98,8672,0,12.6711,4.59028,-323.969,12298.1,-39201.2,-1852.85,-121.003,-37.9606,0
43388,15.53,14.85,14.65,14.74,14.94,-77.64,-850.59,546.39,-0.06,3.42,2.05,8678,0,12.5623,5.24117,-332.731,12230.3,-39791,-2159.69,-119.59,-36.7571,0
43418,15.56,14.84,14.64,14.74,14.94,-12.7,-826.17,623.54,3.82,0.75,4.38,8684,0,13.6542,2.38176,-344.522,13244.3,-40858.5,-1818.9,-118.595,-38.4426,0
43449,15.6,14.84,14.64,14.74,14.95,-29.79,-826.66,621.58,1.67,-2.69,6.44,8690,0,11.3535,3.17967,-346.254,13266.8,-41057.8,-2018.04,-118.577,-38.3153,0
43480,15.61,14.84,14.64,14.73,14.95,-4.39,-817.87,641.6,-3.31,2.97,4.22,8696,0,10.6,4.64683,-346.842,12766,-40811,-2126.37,-117.664,-36.8063,0
43510,15.62,14.83,14.64,14.73,14.96,-55.66,-848.63,559.08,-1.29,-1.34,3.34,8702,0,8.72522,3.41417,-345.64,12699.2,-40626.2,-1906.1,-117.539,-36.7411,0
43541,15.63,14.84,14.64,14.72,14.95,44.43,-807.62,681.64,0.95,-0.68,-2.5,8708,0,5.98131,2.90168,-338.488,12350.5,-40100.9,-1905.7,-118.471,-36.4874,0
43572,15.65,14.84,14.64,14.71,14.96,-59.57,-812.99,620.12,-0.1,3.03,1.71,8714,0,5.07926,1.18169,-335.562,12560.6,-39828.7,-1726.82,-118.693,-37.4316,0
43602,15.64,14.83,14.64,14.71,14.95,-27.83,-838.87,582.52,-2.29,-3.7,-1.62,8720,0,4.93096,0.00418949,-331.81,12939.9,-39639.3,-1599.58,-119.464,-38.9978,0
43633,15.67,14.83,14.64,14.71,14.96,-73.24,-812.5,584.96,-2.39,4,-1.11,8727,0,5.60839,-3.68458,-324.412,13165.9,-38836,-739.589,-119.712,-40.584,0
43664,15.66,14.83,14.64,14.69,14.96,21.97,-783.69,687.99,-7.55,3.18,0.05,8733,0,4.40289,-4.78922,-329.345,13597.8,-39450.4,-621.041,-119.784,-41.2875,0
43694,15.66,14.84,14.64,14.69,14.96,-62.01,-842.77,555.18,-9.15,6.85,-0.71,8739,0,5.13098,-3.27587,-324.986,13067.9,-38787.9,-407.441,-119.353,-40.2106,0
43725,15.66,14.84,14.64,14.69,14.96,-47.36,-809.57,615.72,16.32,-5.39,-4.27,8745,0,7.44603,-5.60792,-322.898,13353.3,-38402.3,-31.2049,-118.93,-41.3544,0
43756,15.7,14.84,14.64,14.68,14.96,-50.78,-835.45,617.68,1.18,-3.05,0.76,8751,0,9.90419,-8.1342,-324.994,13980.4,-38430.7,382.594,-118.25,-43.0173,0
43787,15.7,14.84,14.63,14.67,14.96,-38.57,-820.8,625.49,-8.23,4.17,0.83,8757,0,10.604,-6.89846,-318.79,13818.1,-37731,700.616,-118.357,-43.3456,0
43818,15.7,14.84,14.64,14.69,14.97,-81.54,-890.62,538.57,6.22,-0.64,-2.37,8764,0,11.0523,-8.65869,-319.226,14578.3,-37904.1,930.798,-118.737,-45.6675,0
43849,15.67,14.84,14.64,14.68,14.96,105.47,-732.91,833.98,10.36,-3.63,2.47,8770,0,13.6425,-10.6017,-321.258,15304.7,-38071.8,1539.46,-118.508,-47.6397,0
43880,15.7,14.84,14.64,14.68,14.96,-5.37,-815.43,622.07,-9.21,0.69,3.46,8776,0,11.52,-6.50209,-314.73,14635.6,-37486,1300.22,-119.105,-46.5018,0
43911,15.69,14.84,14.64,14.69,14.96,-58.11,-833.5,582.52,3.44,-0.41,-5.17,8782,0,10.9699,-7.7448,-311.424,14488.3,-37230.7,1591.54,-119.55,-46.5228,0
43942,15.63,14.84,14.64,14.71,14.95,-5.86,-875.49,561.52,10.38,-8.16,-2.82,8788,0,10.8996,-8.9869,-311.219,14265.1,-37188.2,1659.79,-119.492,-45.8361,0
43973,15.64,14.84,14.64,14.69,14.95,-42.48,-838.38,607.42,-2.39,-0.11,-1.29,8795,0,13.1649,-3.47608,-303.593,12942.3,-36061.8,1500.36,-118.784,-42.6306,0
44004,15.62,14.84,14.64,14.67,14.94,-37.11,-832.52,594.73,-9.26,0.48,-0.85,8801,0,10.44,-6.11141,-306.053,13249.5,-36550.7,1389.99,-119.426,-43.2915,0
44035,15.59,14.84,14.64,14.68,14.94,-67.87,-842.29,567.38,-3.63,2.48,-2.93,8807,0,13.3928,-9.48409,-305.113,13472.3,-36263.4,1725.82,-118.852,-44.1551,0
44066,15.57,14.84,14.64,14.68,14.93,51.76,-795.9,684.08,11.67,-5.08,1.34,8813,0,14.909,-4.75003,-296.199,12638.1,-35092.2,1206.15,-118.475,-42.6675,0
44097,15.61,14.84,14.64,14.68,14.94,-9.28,-786.62,628.42,0.94,5.3,-0.37,8819,0,14.2857,-2.05387,-291.958,12954.6,-34918.7,810.469,-119.602,-44.3715,0
44127,15.63,14.84,14.64,14.68,14.95,-48.83,-861.82,589.36,-3.63,3.08,-3.25,8825,0,12.7168,-7.60076,-283.653,14096.2,-34201.7,1554.88,-120.576,-49.6956,0
44159,15.61,14.84,14.64,14.7,14.95,-41.99,-876.95,556.64,5.02,-0.27,-3.47,8832,0,13.8398,-7.01247,-269.915,13786.7,-32694.2,1291.43,-121.128,-51.0777,0
44189,15.59,14.84,14.64,14.7,14.94,-12.7,-791.99,667.48,8.85,0.18,-0.66,8838,0,13.8189,-4.32035,-257.427,13623.9,-31316.2,1234.05,-121.651,-52.9234,0
44223,15.58,14.84,14.64,14.7,14.94,-36.13,-832.03,608.89,-1.37,-0.14,0.31,8845,0,13.13,-7.7231,-256.24,14248.6,-31388.6,1605.59,-122.497,-55.6066,0
44254,15.56,14.84,14.64,14.71,14.94,-36.13,-820.31,618.65,-0.5,-1.46,-1.18,8851,0,14.8451,-7.49942,-252.926,14120.5,-30921.8,1485.79,-122.256,-55.8283,0
44285,15.54,14.84,14.64,14.72,14.93,-43.95,-829.59,614.75,1.5,-3.07,-2.05,8857,0,17.3636,-5.5385,-252.444,13940.6,-30820.1,1179.04,-122.087,-55.2226,0
44315,15.51,14.84,14.64,14.73,14.93,-34.18,-841.8,599.61,3.03,-0.23,-1.47,8863,0,19.496,-4.44062,-253.679,13684.7,-30696.7,1041.99,-121.006,-53.945,0
44346,15.48,14.84,14.64,14.73,14.92,-19.53,-809.08,622.07,2.61,-2.95,3.74,8869,0,19.7473,-4.14977,-244.564,11945.3,-29439.2,963.822,-120.374,-48.8429,0
44377,15.45,14.84,14.65,14.74,14.92,-26.86,-831.54,614.75,-2.11,-2.63,1.13,8875,0,19.0449,-3.75456,-238.579,11423.4,-28652.2,1030.77,-120.095,-47.8812,0
44408,15.41,14.84,14.65,14.75,14.91,-14.16,-811.52,625,2.08,-2.73,-1.73,8882,0,20.3635,-2.97234,-238.263,10151.8,-28309.4,939.504,-118.815,-42.6074,0
44439,15.39,14.84,14.65,14.75,14.91,-22.95,-833.01,588.87,-1.11,2.79,-1.96,8888,0,20.7096,-4.86519,-249.144,10502.5,-29654.6,1039.37,-119.026,-42.1544,0
44470,15.38,14.84,14.65,14.75,14.9,-27.34,-812.99,600.59,2.09,0.48,-1.66,8894,0,20.3877,-5.70043,-256.766,10116.3,-30268.8,1023.08,-117.885,-39.3989,0
44501,15.38,14.84,14.65,14.75,14.9,-21.97,-820.8,605.47,0.65,1.11,-1.61,8900,0,20.7373,-4.70106,-269.899,9598.79,-31496.3,934.119,-116.697,-35.5649,0
44532,15.39,14.84,14.65,14.76,14.91,-39.06,-827.64,609.86,0.29,0.8,-1.17,8906,0,22.2079,-3.42761,-290.395,9727.93,-33674.3,622.643,-115.961,-33.499,0
44563,15.38,14.84,14.65,14.76,14.91,-30.76,-820.31,609.86,0.13,-1.39,-2.38,8913,0,24.2473,-2.30901,-302.737,9111.3,-34767.7,506.274,-114.845,-30.0967,0
44594,15.38,14.84,14.65,14.76,14.91,-21.97,-828.61,607.91,-0.61,0.73,1.65,8919,0,24.0871,-0.287808,-302.265,7770.68,-34608.5,183.598,-114.497,-25.7081,0
44625,15.38,14.84,14.65,14.76,14.91,-36.13,-824.71,609.37,0.69,1.99,1.13,8925,0,23.6341,1.11127,-300.359,6793.83,-34212.9,-21.5408,-113.907,-22.6189,0
44656,15.36,14.84,14.65,14.77,14.9,-38.57,-847.66,587.4,-1.17,-2.85,2.47,8931,0,23.7583,1.68595,-285.087,4991.29,-32194.2,-303.715,-112.927,-17.5073,0
44687,15.35,14.84,14.65,14.77,14.9,-18.07,-815.43,621.58,4.21,-1.47,-0.67,8937,0,21.557,-0.689421,-273.017,3733.94,-30588.5,-210.649,-112.039,-13.6764,0
44718,15.34,14.84,14.65,14.77,14.9,-35.64,-826.17,602.54,-2.21,-1.52,-0.84,8944,0,23.2235,-3.68592,-275.639,3465.51,-30552.7,159.724,-110.843,-12.5727,0
44749,15.32,14.84,14.65,14.78,14.9,-34.18,-837.89,592.77,-0.27,-2.47,0.29,8950,0,24.6164,-2.9014,-283.495,3361.85,-31514.3,272.835,-111.163,-11.8586,0
44780,15.29,14.84,14.65,14.78,14.89,-32.23,-812.5,611.82,1.63,-1.72,0.21,8956,0,24.5123,-0.5121,-283.734,2976.05,-31727,37.9151,-111.82,-10.4888,0
44811,15.26,14.84,14.65,14.79,14.88,-23.93,-823.24,618.65,-0.44,-2.25,-0.64,8962,0,23.8822,5.86507,-279.447,906.788,-31225.4,-918.376,-111.74,-3.24456,0
44842,15.22,14.84,14.65,14.8,14.88,-48.83,-836.43,604.49,0.02,1.01,-1.84,8968,0,22.3434,8.06422,-269.504,-683.728,-30195.1,-1335.01,-112.039,2.53735,0
44872,15.18,14.84,14.66,14.81,14.87,-19.04,-816.41,618.65,3.01,-4.26,-1.82,8974,0,20.6403,6.42548,-259.154,-765.924,-29219.2,-1340.91,-112.749,2.95533,0
44904,15.14,14.84,14.66,14.81,14.86,-1.46,-811.04,632.81,1.37,-3.67,-1.9,8981,0,21.1499,3.91494,-255.713,401.432,-28889,-793.501,-112.974,-1.56979,0
44934,15.12,14.84,14.66,14.82,14.86,-28.81,-808.11,607.91,-1.25,-1.86,-0.73,8987,0,21.6301,3.82927,-258.392,745.062,-29303.9,-881.649,-113.409,-2.88342,0
44965,15.11,14.84,14.66,14.82,14.86,-9.77,-798.34,622.07,2.18,-0.08,0.91,8993,0,21.4307,1.25056,-260.507,1756.52,-29712.9,-620.815,-114.058,-6.74266,0
44995,15.11,14.84,14.66,14.82,14.86,-29.79,-819.34,604.49,1.01,1.19,-1.37,8999,0,21.3676,-1.74302,-261.502,3410.25,-29998.6,-442.676,-114.717,-13.041,0
45026,15.12,14.84,14.66,14.82,14.86,-28.81,-814.45,613.77,-1.11,0.03,0.59,9005,0,21.434,-1.11223,-264.17,4268.84,-30386,-358.801,-115.024,-16.1595,0
45056,15.14,14.84,14.66,14.83,14.87,-21.48,-814.45,606.93,0.76,-1.52,-0.4,9011,0,21.1999,0.518495,-262.626,4344.15,-30346,-592.016,-115.548,-16.5412,0
45086,15.15,14.84,14.66,14.83,14.87,-29.3,-813.96,628.91,2.02,-0.82,0.13,9017,0,20.686,1.03018,-259.891,4696.76,-30156.9,-468.497,-116.037,-18.0721,0
45117,15.15,14.84,14.66,14.84,14.87,-27.83,-832.03,626.95,0.34,-0.59,0.96,9023,0,21.1538,0.773015,-263.794,5799.42,-30725.1,-253.217,-116.474,-21.9846,0
45148,15.16,14.84,14.66,14.85,14.88,-27.83,-818.85,618.65,1.64,-0.97,-3.8,9030,0,21.0327,2.00553,-264.042,6230.12,-30844.1,-404.651,-116.815,-23.5952,0
45178,15.17,14.84,14.67,14.86,14.88,-24.9,-812.01,619.63,1.28,-0.22,-2.6,9036,0,19.755,1.5259,-262.915,6745.18,-30877.6,-364.479,-117.443,-25.6553,0
45209,15.21,14.84,14.67,14.87,14.9,-17.09,-813.48,618.65,-1.21,-1.66,-2.82,9042,0,20.0217,0.211111,-260.845,7733.31,-30848.5,-50.6064,-118.264,-29.6473,0
45240,15.27,14.85,14.67,14.88,14.92,-21.97,-821.29,623.05,-0.58,5.51,-2.82,9048,0,20.9945,-1.25706,-259.851,8674.69,-30839.4,154.808,-118.681,-33.3833,0
45270,15.34,14.85,14.67,14.89,14.94,-14.65,-803.71,629.88,-1.02,3.76,-3.38,9054,0,20.0372,-1.31547,-256.797,8829.51,-30605.3,225.81,-119.181,-34.3833,0
45301,15.43,14.85,14.67,14.89,14.96,-30.76,-811.04,624.51,1.8,2.23,-3.37,9060,0,19.758,-1.51572,-253.893,9035.74,-30272.7,333.161,-119.234,-35.5888,0
45332,15.57,14.86,14.68,14.9,15,-23.44,-840.33,607.91,2.26,1.18,1.16,9066,0,19.8097,-1.77705,-251.751,9399.89,-30058.6,309.288,-119.398,-37.3381,0
45362,15.69,14.86,14.68,14.9,15.03,-34.67,-821.29,614.26,-0.31,2.39,-0.75,9072,0,20.1055,-1.98838,-251.486,9669.17,-30294.5,371.459,-120.462,-38.4481,0
45393,15.79,14.86,14.68,14.9,15.06,-15.63,-803.71,622.56,-0.13,4.96,-1.1,9079,0,20.0277,-1.22219,-250.232,9637.55,-30103.9,353.642,-120.304,-38.5145,0
45424,15.85,14.86,14.68,14.9,15.07,-11.23,-795.41,641.6,-1.84,4.18,-2.21,9085,0,19.5328,-0.895834,-249.778,9766.76,-30213,225.489,-120.959,-39.1017,0
45455,15.9,14.86,14.68,14.89,15.08,-29.3,-815.92,619.63,-0.96,-1.57,-1.32,9091,0,19.5047,-1.69085,-249.69,10078.6,-30194.2,511.661,-120.927,-40.3645,0
45486,15.91,14.86,14.68,14.88,15.08,-39.06,-806.64,627.44,-2.4,0.56,-0.6,9097,0,19.8104,-2.48251,-248.704,10292.2,-30185.6,479.535,-121.372,-41.3833,0
45517,15.94,14.86,14.67,14.87,15.09,-21,-818.36,616.7,-3.09,1.89,-0.62,9103,0,18.7447,-2.59705,-249.15,10368,-30297.8,541.07,-121.605,-41.6136,0
45548,15.98,14.86,14.67,14.86,15.1,-29.79,-814.94,639.65,-1.55,1.45,0.95,9110,0,19.0737,-2.71457,-250.146,10615.3,-30398.8,451.32,-121.524,-42.4365,0
45579,16.02,14.86,14.67,14.86,15.1,-34.67,-817.38,623.05,-0.95,2.57,0.14,9116,0,19.4279,-3.04519,-251.208,10733,-30568.1,614.345,-121.684,-42.7257,0
45610,16.04,14.86,14.67,14.85,15.1,-30.76,-809.57,614.75,-0.55,2.49,0.92,9122,0,19.3537,-2.85623,-254.072,10814.9,-30890,446.505,-121.58,-42.5663,0
45641,16.05,14.86,14.67,14.85,15.11,-26.37,-826.17,619.63,1.1,-2.65,-1.13,9128,0,19.3589,-2.86656,-257.312,10998.1,-31289.9,448.004,-121.603,-42.7424,0
45672,16.07,14.86,14.67,14.86,15.11,-40.53,-831.05,602.54,3.57,-3.53,1.63,9134,0,19.4086,-3.15914,-259.274,11032.2,-31508.1,506.289,-121.524,-42.5503,0
45703,16.08,14.86,14.67,14.86,15.11,-36.62,-810.06,618.16,5.7,-6.45,-0.37,9141,0,20.1581,-3.10209,-260.175,10683.9,-31464.1,458.735,-120.934,-41.0644,0
45734,16.09,14.85,14.67,14.86,15.12,-15.63,-814.45,642.09,6.7,-5.79,-0.94,9147,0,20.067,-2.58669,-261.604,10582.6,-31712.8,468.824,-121.225,-40.4526,0
45765,16.11,14.86,14.67,14.85,15.12,-20.51,-803.71,631.35,3.05,-1.53,0.79,9153,0,19.9963,-2.46921,-262.526,10533.9,-31843.6,480.279,-121.297,-40.1252,0
45796,16.13,14.85,14.67,14.84,15.12,-24.9,-798.83,657.71,0.02,-3.82,-0.23,9159,0,20.5717,-2.4823,-262.767,10244.2,-31810.5,365.764,-121.06,-38.986,0
45826,16.15,14.85,14.66,14.84,15.12,-30.27,-808.11,632.32,-1.35,-1.85,1.48,9165,0,20.2532,-2.09921,-263.116,9853.09,-31683.3,405.365,-120.416,-37.4477,0
45858,16.18,14.85,14.66,14.83,15.13,-28.81,-813.48,626.46,2.77,-0.37,-1.02,9172,0,20.2227,-1.84294,-261.6,9238.7,-31424,423.222,-120.122,-35.3161,0
45888,16.22,14.85,14.66,14.83,15.14,-33.2,-800.29,632.32,1.39,-3.96,1.89,9178,0,20.3787,-1.4996,-261.957,8731.6,-31392.8,479.331,-119.84,-33.3322,0
45919,16.23,14.85,14.66,14.83,15.14,-10.25,-791.99,632.81,3.98,-5.31,-1.32,9184,0,20.7274,-0.417278,-264.691,8270.34,-31656.2,456.01,-119.597,-31.2453,0
45950,16.22,14.85,14.66,14.84,15.14,-15.63,-824.22,635.25,2.96,-5.62,-0.13,9190,0,20.5839,0.50381,-265.974,7762.63,-31779.8,316.089,-119.485,-29.1857,0
45981,16.21,14.85,14.66,14.84,15.14,-35.64,-813.48,611.33,3.45,-4.98,1.91,9196,0,20.7001,0.728619,-268.869,7604.58,-32115.1,372.5,-119.445,-28.2836,0
46012,16.2,14.84,14.66,14.85,15.14,-5.37,-773.44,677.73,7.76,-4.81,2.47,9202,0,21.0385,1.36142,-274.699,7775.43,-32846.3,445.329,-119.572,-28.3053,0
46043,16.17,14.84,14.66,14.86,15.13,-12.21,-792.97,625.49,3.53,-5.85,2.29,9209,0,21.7201,2.2598,-279.966,7745.96,-33452.2,302.561,-119.487,-27.6674,0
46074,16.12,14.84,14.66,14.87,15.12,-19.04,-787.6,656.25,3.43,-5.01,2.91,9215,0,21.377,2.76116,-281.816,8043.21,-33774,391.53,-119.844,-28.5407,0
46105,16.09,14.84,14.66,14.87,15.11,-14.16,-786.13,654.3,1.86,-1.86,0.65,9221,0,22.0632,2.55352,-283.341,8383.68,-34061.3,409.883,-120.213,-29.5887,0
46136,16.06,14.84,14.66,14.87,15.11,-18.07,-797.85,647.95,-0.12,1.68,0.83,9227,0,21.7764,2.39376,-282.385,8709.19,-33952.9,522.88,-120.236,-30.8416,0
46167,15.98,14.83,14.66,14.85,15.08,-16.11,-788.09,655.27,-4.99,1.06,-0.26,9233,0,21.5073,1.59526,-280.84,9091.7,-33827.4,610.35,-120.451,-32.3733,0
46198,15.84,14.83,14.66,14.83,15.04,-8.3,-793.95,646,-9.53,1.67,0.74,9240,0,21.2104,0.35733,-272.541,9869.27,-33071,702.113,-121.344,-36.2128,0
46229,15.66,14.83,14.65,14.79,14.98,-10.25,-787.11,661.13,-14.05,-0.02,0.43,9246,0,22.1507,-3.19106,-268.111,11550.2,-32743.8,1120.94,-122.128,-43.08,0
46260,15.41,14.82,14.65,14.73,14.9,-1.95,-784.67,680.66,-28.42,5.11,-0.12,9252,0,21.2266,1.79418,-264.326,10455.4,-32371.4,582.231,-122.468,-39.5546,0
46291,15.1,14.81,14.64,14.68,14.81,-24.41,-816.41,601.56,-50.7,7.27,7.23,9258,0,20.2057,5.07371,-260.556,9670.77,-32008.8,23.7387,-122.848,-37.1159,0
46322,14.9,14.8,14.63,14.67,14.75,-89.36,-1144.53,471.68,-89.2,5.91,67.82,9264,0,19.4471,3.52233,-256.527,10401.2,-32151.9,275.321,-125.335,-40.5464,0
46353,14.82,14.79,14.63,14.67,14.73,203.61,-1589.84,89.36,2.34,-11.85,142.63,9271,0,18.6665,-1.32615,-255.285,13907.4,-32693.2,1169.27,-128.065,-54.4783,0
46384,14.77,14.79,14.63,14.66,14.71,-423.83,-1086.43,369.63,17.21,-48.48,173.84,9277,0,17.9686,-7.34689,-246.15,16237.9,-31875.9,2041.73,-129.498,-65.969,0
46415,14.75,14.79,14.63,14.66,14.71,-208.5,-1364.26,4.39,25.16,-112.93,195.73,9283,0,17.0636,-6.78112,-226.794,16173,-29710.2,2257.11,-131.002,-71.3128,0
46445,14.71,14.79,14.63,14.66,14.7,-258.79,-1218.26,258.79,36.05,-189.54,232.21,9289,0,15.3312,-5.12304,-220.509,17400.7,-29374.6,2270.16,-133.213,-78.9124,0
46476,14.64,14.8,14.63,14.66,14.68,-167.97,-1067.38,205.57,63.33,-250.14,250.13,9295,0,14.9436,-10.4686,-213.917,19437,-28663.8,3228.2,-133.995,-90.8625,0
46507,14.63,14.8,14.63,14.66,14.68,-32.23,-583.5,234.86,-39.9,-250.14,231.68,9301,0,15.1336,-12.4401,-210.529,19989.8,-28173.7,3596.89,-133.824,-94.9505,0
46538,14.62,14.8,14.63,14.66,14.68,-47.36,-1212.89,450.68,-61.97,-250.14,189.66,9308,0,13.7982,-12.146,-198.887,19861.4,-26615,3708.55,-133.82,-99.8636,0
46569,14.62,14.8,14.63,14.66,14.68,130.86,-828.61,602.54,-54.37,-250.14,176.57,9314,0,15.087,-12.2081,-191.429,19303.1,-25571.6,3814.08,-133.582,-100.837,0
46600,14.62,14.8,14.63,14.66,14.67,-63.48,-1035.16,659.18,-21.88,-250.14,116.98,9320,0,15.8496,-6.61336,-208.46,19846.8,-27668.6,2929.17,-132.728,-95.2092,0
46630,14.62,14.8,14.62,14.66,14.67,-38.09,-972.17,425.78,6.66,-217.94,78.24,9326,0,12.589,-5.31967,-217.519,19929.6,-29079.1,2261.94,-133.686,-91.6224,0
46660,14.61,14.8,14.63,14.66,14.67,-186.04,-969.24,230.47,12.27,-189.69,70.27,9332,0,15.498,-8.57036,-207.541,18768.6,-27708.1,2862.6,-133.508,-90.4333,0
46691,14.62,14.8,14.63,14.66,14.67,-168.46,-825.68,105.96,-21.56,-180.47,88.66,9338,0,19.1808,-4.88186,-250.582,21418.2,-32877.3,2682.63,-131.204,-85.4768,0
46721,14.61,14.79,14.63,14.66,14.67,-127.93,-727.05,64.45,-41.63,-164.68,109.1,9344,0,20.1581,-3.947,-260.639,21718.7,-34196.9,2338.73,-131.204,-83.3288,0
46752,14.61,14.79,14.63,14.66,14.67,-152.34,-617.19,94.73,-55.42,-149.21,95.8,9350,0,23.3657,-6.8846,-262.739,21683.6,-34185.2,2635.18,-130.113,-82.5299,0
46782,14.61,14.79,14.62,14.66,14.67,-223.63,-752.93,155.76,-48.76,-144.5,66.21,9356,0,21.2523,-4.30928,-298.168,23780.4,-38612.7,1807.28,-129.5,-79.7555,0
