currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
6132,754.26,752.99,753.66,0.00,565.23,20.02,-917.97,460.45,0.85,1.96,1.05
6160,754.37,752.99,753.72,0.00,565.27,14.65,-914.06,454.59,2.00,1.66,-0.76
6188,754.33,753.01,753.71,0.00,565.26,-0.98,-912.11,437.50,1.10,2.15,-0.08
6219,754.32,753.07,753.70,0.00,565.27,11.23,-900.39,454.10,1.24,1.16,1.99
6247,754.27,753.07,753.68,0.00,565.26,-15.63,-926.27,450.20,0.00,1.76,1.44
6304,754.25,753.02,753.67,0.00,565.23,12.70,-916.99,447.75,0.75,3.83,2.23
6332,754.26,753.00,753.71,0.00,565.24,9.28,-914.55,445.31,-1.33,-0.48,1.59
6360,754.35,753.06,753.68,0.00,565.27,0.49,-908.20,451.66,0.21,1.21,0.96
6387,754.28,753.00,753.66,0.00,565.23,8.79,-901.86,438.96,-0.94,2.85,2.43
6417,754.23,753.02,753.56,0.00,565.20,7.32,-914.06,443.85,0.82,0.01,-0.09
6445,754.35,753.01,753.62,0.00,565.25,3.42,-909.18,442.87,-0.63,0.35,-0.18
6472,754.26,753.03,753.59,0.00,565.22,5.86,-921.39,456.05,-1.50,-0.22,-1.24
6500,754.27,753.02,753.69,0.00,565.24,3.91,-915.04,446.78,-0.89,-2.31,-0.46
6528,754.30,753.05,753.71,0.00,565.26,-0.98,-901.86,445.31,-0.67,4.19,-1.18
6555,754.35,752.97,753.68,0.00,565.25,9.28,-906.74,449.22,2.37,0.47,-0.40
6583,754.21,753.01,753.70,0.00,565.23,-3.91,-916.99,445.80,-0.13,0.71,1.82
6613,754.25,752.97,753.68,0.00,565.22,8.30,-916.99,460.45,0.26,1.59,-0.54
6640,754.24,753.04,753.63,0.00,565.23,7.32,-919.43,456.05,-0.69,2.93,0.24
6668,754.30,753.01,753.63,0.00,565.24,-1.95,-917.48,460.45,-0.21,1.94,-0.31
6696,754.29,753.01,753.68,0.00,565.25,-18.55,-907.23,455.57,0.94,3.07,-1.31
6726,754.27,753.02,753.63,0.00,565.23,2.44,-915.53,446.78,-0.46,0.33,1.14
6759,754.29,753.03,753.72,0.00,565.26,11.23,-912.60,458.01,-0.18,1.18,-0.24
6787,754.32,753.01,753.60,0.00,565.23,15.14,-910.64,451.17,-1.95,3.66,0.07
6818,754.25,753.08,753.66,0.00,565.25,5.37,-905.27,446.78,2.37,1.24,0.27
6845,754.31,753.06,753.60,0.00,565.24,6.35,-916.99,446.78,1.20,1.63,0.85
6873,754.28,753.03,753.59,0.00,565.22,4.39,-907.23,444.34,1.33,1.60,-1.45
6901,754.21,753.01,753.58,0.00,565.20,18.07,-905.76,449.22,-2.27,-0.19,1.08
6929,754.27,753.04,753.62,0.00,565.23,0.49,-914.55,448.24,0.07,1.34,0.55
6957,754.27,753.07,753.63,0.00,565.24,19.04,-918.95,451.17,-0.24,2.26,-0.77
6984,754.25,753.02,753.63,0.00,565.22,7.32,-915.04,441.41,0.04,1.70,1.75
7015,754.26,753.02,753.63,0.00,565.23,18.55,-921.39,451.17,-1.15,2.18,-2.47
7042,754.25,753.06,753.65,0.00,565.24,4.88,-912.60,447.75,-0.56,0.89,0.91
7071,754.24,752.97,753.63,0.00,565.21,-8.79,-916.50,451.17,0.93,2.53,-2.08
7099,754.24,753.05,753.65,0.00,565.23,7.81,-919.43,448.73,0.11,-0.21,2.08
7127,754.29,753.02,753.64,0.00,565.24,9.28,-905.76,452.15,-0.60,0.45,-0.42
7154,754.32,753.02,753.63,0.00,565.24,7.81,-902.83,450.68,1.50,-0.60,0.15
7185,754.25,753.04,753.62,0.00,565.22,1.46,-908.20,447.75,-0.35,2.65,-0.77
7213,754.29,753.07,753.65,0.00,565.25,2.44,-917.48,450.20,0.62,2.20,0.05
7240,754.30,753.04,753.61,0.00,565.24,4.39,-910.64,452.15,0.95,1.80,-2.24
7268,754.31,753.02,753.65,0.00,565.25,8.79,-903.32,457.03,-0.87,2.40,0.22
7296,754.36,752.98,753.63,0.00,565.24,4.39,-912.11,459.96,0.99,1.30,0.59
7324,754.22,753.10,753.74,0.00,565.27,2.44,-916.99,454.59,1.37,2.98,-0.08
7352,754.34,752.99,753.70,0.00,565.26,11.72,-912.60,452.15,0.40,2.47,2.81
7382,754.38,752.99,753.69,0.00,565.26,6.84,-916.02,448.73,2.29,-0.05,1.51
7410,754.35,753.03,753.66,0.00,565.26,6.35,-906.25,447.75,-2.56,0.11,0.85
7438,754.33,753.05,753.71,0.00,565.27,0.49,-901.37,442.38,0.07,2.31,-0.91
7466,754.35,753.06,753.65,0.00,565.26,6.35,-916.50,453.61,-0.45,2.17,-0.25
7494,754.33,753.01,753.66,0.00,565.25,6.35,-914.55,445.31,1.02,2.09,0.34
7521,754.33,753.03,753.69,0.00,565.26,4.88,-912.60,447.75,1.15,2.02,-0.21
7549,754.35,753.04,753.65,0.00,565.26,-1.95,-912.60,448.73,1.12,1.75,1.94
