currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
17863,805.66,767.37,756.74,765.05,773.7,-48.83,-943.85,422.36,-0.99,3.88,-0.19,3574,0,8.31353,3.54175,-373.021,13334.6,-43226.3,-1238.13,-115.882,-35.7475,0,70
17894,805.35,767.44,756.67,764.98,773.61,-56.15,-943.85,406.74,-0.73,1.16,0.9,3580,0,8.22185,2.64693,-369.271,12844.7,-42710.3,-1356.59,-115.661,-34.784,0,70
17925,804.89,767.51,756.69,765.03,773.53,-41.02,-938.48,409.67,-2.15,1.06,-2.83,3586,0,8.53144,3.44166,-368.947,12728,-42541.5,-1351.25,-115.305,-34.4982,0,70
17956,804.87,767.45,756.67,765.03,773.5,-50.29,-942.87,400.39,-0.48,0.79,-0.05,3592,0,9.42531,2.39916,-369.38,12715.6,-42511.3,-1458.23,-115.088,-34.4241,0,70
17987,805.66,767.5,756.7,765.15,773.76,-35.16,-937.99,421.87,1.22,0.44,-0.32,3598,0,9.67308,2.27367,-366.617,12559.7,-42195.7,-1325.81,-115.095,-34.2584,0,70
18018,806.82,767.5,756.69,765.39,774.1,-55.66,-935.55,394.53,2.69,-2.27,-1.66,3605,0,9.65664,0.730202,-367.641,12711.5,-42316,-1262.85,-115.101,-34.5759,0,70
18049,808.43,767.68,756.79,765.8,774.67,-40.53,-926.27,416.99,3.26,-0.62,-1.53,3611,0,9.71776,-0.0456534,-378.51,13580.4,-43542,-1278.31,-115.035,-35.8784,0,70
18080,810.28,767.79,756.81,766.27,775.29,-48.83,-930.18,408.69,7.04,-0.37,0.63,3617,0,9.01281,-1.4171,-388.89,14446.6,-44939,-1208.56,-115.557,-37.1479,0,70
18110,810.29,767.84,756.92,766.59,775.41,-42.97,-924.32,418.46,1.73,2.11,-0.33,3623,0,9.23068,-1.08007,-407.213,15379.7,-47147.8,-1545.18,-115.782,-37.7678,0,70
18142,809.42,767.8,756.85,766.64,775.18,-55.66,-945.31,404.3,-0.3,-1.93,-1,3629,0,8.90809,0.721925,-429.729,16155.8,-49677.8,-1778.66,-115.603,-37.5954,0,70
18173,808.29,767.72,756.87,766.6,774.87,-53.71,-924.32,415.53,-0.78,0.97,-2.21,3636,0,8.55108,3.67443,-430.841,15682.4,-49881.8,-2137.61,-115.778,-36.3994,0,70
18203,807.23,767.72,756.91,766.54,774.6,-41.99,-929.2,423.34,-1.34,-0.16,-0.56,3642,0,8.54414,3.79626,-423.857,14923.7,-49055.3,-1934.55,-115.736,-35.2091,0,70
18234,806.82,767.67,756.82,766.37,774.42,-48.83,-928.22,416.99,-2.08,0.34,1.45,3648,0,8.64148,2.55266,-412.499,14259.9,-47678.1,-1712.78,-115.584,-34.5695,0,70
18266,806.18,767.54,756.86,766.19,774.19,-53.22,-941.41,422.85,-2.21,-1.16,-1.59,3654,0,9.51926,2.43485,-402.11,13524.9,-46405.2,-1479.11,-115.404,-33.6348,0,70
18296,805.65,767.32,756.8,766.02,773.95,-40.04,-938.48,412.11,2.59,1.65,1.61,3660,0,10.7796,-0.952393,-393.827,13575.6,-45524.7,-1046.86,-115.596,-34.471,0,70
18327,804.59,767.11,756.75,765.87,773.58,-47.36,-940.43,413.09,-2.3,-2.13,0.28,3666,0,12.2289,-2.04941,-383.573,13157.5,-44385.9,-706.378,-115.717,-34.3022,0,70
18358,803.51,766.87,756.8,765.99,773.29,-44.92,-925.29,421.39,1.07,-2.66,-2.7,3673,0,12.0174,-5.09954,-371.596,12922.2,-43145.3,-89.6275,-116.108,-34.7748,0,70
18390,803.04,766.64,756.8,766.06,773.13,-46.88,-931.64,412.6,1.71,-5,1.35,3679,0,13.4354,-7.31902,-356.958,12308,-41529.5,449.039,-116.343,-34.4802,0,70
18420,802.38,766.57,756.86,766.24,773.01,-57.13,-931.64,421.39,-0.06,-7.68,0.08,3685,0,14.3113,-8.952,-345.835,11884.5,-40355.8,865.144,-116.691,-34.3646,0,70
18451,801.99,766.48,756.8,766.23,772.87,-37.11,-932.13,409.67,1.92,-3.95,2.53,3691,0,17.2427,-10.1918,-341.402,11648,-39785.1,1313.63,-116.535,-34.1183,0,70
18482,803.23,766.36,756.76,766.19,773.14,-51.76,-931.15,415.53,1.3,-3.13,1.42,3697,0,19.5638,-9.62693,-336.554,11241.4,-39116.2,1692.91,-116.225,-33.4012,0,70
18513,804.03,766.16,756.8,766.3,773.32,-53.71,-941.41,413.09,1.4,-4.2,1.11,3704,0,22.9307,-7.25549,-333.758,11020.1,-38749,1824.89,-116.099,-33.0182,0,70
18544,804.49,766.13,756.94,766.58,773.53,-63.48,-952.64,421.87,3.98,-3.89,0.53,3710,0,25.1714,-7.93952,-340.375,11967.2,-39648.9,2204.83,-116.486,-35.1589,0,70
18575,804.96,765.95,757.06,766.66,773.66,-47.85,-941.41,407.71,4.13,-2.08,-1.41,3716,0,27.9791,-8.44678,-341.84,12411,-39839.8,2683.17,-116.545,-36.3065,0,70
18605,805.44,765.83,757.03,766.57,773.72,-44.43,-934.57,441.89,1.5,-1.61,1.04,3722,0,29.2722,-6.08628,-344.776,12313,-40083,2624.32,-116.258,-35.7131,0,70
18636,805.3,765.78,757.06,766.4,773.64,-51.27,-933.11,430.66,2.39,-0.66,-0.81,3728,0,31.9956,-2.59357,-348.323,12342.6,-40381.3,2608.35,-115.931,-35.4342,0,70
18666,805.43,765.71,757.08,766.25,773.62,-59.08,-940.43,436.52,1.55,-0.6,0.51,3734,0,33.348,-2.45951,-348.169,12579.5,-40373.3,2667.79,-115.959,-36.1305,0,70
18697,804.76,765.74,756.99,765.91,773.35,-53.22,-943.36,431.15,0.8,0.13,1.37,3740,0,33.1642,-1.79586,-343.258,12477.9,-39779.1,2635.42,-115.887,-36.3516,0,70
18727,804.54,765.66,756.93,765.62,773.19,-55.66,-921.39,430.18,-2.33,0.84,-0.87,3746,0,34.0192,-1.72136,-340.718,12442,-39384.9,2532.7,-115.594,-36.5171,0,70
18758,803.89,765.63,756.97,765.44,772.98,-49.8,-922.85,426.27,-0.99,2.63,-0.96,3753,0,34.2626,-0.350305,-333.056,12189,-38406.1,2522.41,-115.314,-36.5973,0,70
