currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
4884,792.76,765.99,756.30,763.16,769.55,-32.71,-969.73,431.15,5.99,-1.44,0.52
4915,795.35,766.21,756.37,763.52,770.36,-22.95,-940.43,426.76,2.15,-2.84,0.74
4945,798.85,766.48,756.46,764.09,771.47,-54.69,-960.94,388.18,7.09,-2.05,2.72
4976,804.70,766.78,756.64,764.86,773.24,-45.41,-917.97,425.29,10.47,-5.21,-0.32
5007,812.17,767.14,756.80,766.07,775.55,-61.04,-925.29,437.50,13.63,-2.66,0.46
5038,821.93,767.66,757.06,767.32,778.49,-56.64,-933.59,421.39,13.08,-2.61,-0.69
5069,832.39,768.12,757.35,768.80,781.66,-56.64,-928.71,433.59,13.12,-3.47,1.42
5100,839.93,768.37,757.70,770.05,784.01,-47.85,-916.99,438.96,10.89,-4.08,0.89
5131,843.41,768.53,757.82,770.50,785.07,-71.78,-917.48,441.41,5.90,0.10,-1.53
5162,843.71,768.51,757.95,770.57,785.19,-38.09,-907.71,464.84,2.48,5.01,0.19
5193,842.00,768.50,757.84,770.48,784.70,-42.48,-887.21,453.61,-0.44,2.47,-3.90
5223,840.15,768.54,757.90,770.41,784.25,-68.36,-918.46,462.89,-0.63,-2.15,-2.75
5254,839.48,768.59,757.94,770.45,784.11,-49.32,-912.60,462.89,-0.76,2.47,-1.80
5285,838.96,768.66,757.94,770.55,784.03,-41.02,-919.92,457.52,1.16,1.44,-0.15
5316,837.20,768.60,757.98,770.50,783.57,-48.83,-912.60,451.66,-1.64,2.56,-1.47
5347,832.80,768.41,757.94,769.79,782.23,-45.41,-917.97,455.57,-3.53,2.44,-0.59
5378,825.27,768.08,757.73,769.10,780.04,-54.69,-929.20,448.73,-3.89,4.41,-1.42
5409,818.22,767.55,757.71,768.45,777.98,-47.36,-916.50,449.22,-4.95,1.35,0.33
5440,811.67,767.08,757.58,767.84,776.04,-47.85,-924.32,456.54,-7.84,2.72,-1.63
5471,805.66,766.80,757.41,767.24,774.28,-47.85,-917.48,453.61,-8.02,4.89,-1.77
5502,801.05,766.56,757.28,766.68,772.89,-44.92,-928.71,443.36,-7.31,2.18,-3.30
5533,797.03,766.30,757.16,766.14,771.66,-54.69,-935.55,435.06,-6.02,4.27,0.37
5564,793.81,765.89,757.00,765.42,770.53,-37.60,-920.41,439.94,-5.95,0.30,-0.44
5595,791.47,765.66,756.75,764.52,769.60,-57.62,-925.78,437.50,-10.35,3.68,0.43
5626,789.15,765.30,756.64,763.68,768.69,-65.43,-944.82,443.36,-10.26,3.29,1.94
5657,787.57,764.98,756.46,763.02,768.01,-41.02,-934.57,408.20,-9.75,3.93,-1.21
5688,786.06,764.67,756.37,762.75,767.46,-54.69,-933.11,417.48,-6.27,1.98,0.68
5719,784.64,764.47,756.34,762.43,766.97,-63.48,-938.96,414.55,-2.87,1.79,0.79
5750,783.60,764.26,756.26,762.20,766.58,-49.80,-923.83,430.66,-0.37,0.18,0.53
5781,783.05,764.07,756.19,761.94,766.31,-48.34,-939.94,406.25,-3.29,1.17,-0.06
5812,782.80,763.92,756.17,761.77,766.17,-62.50,-925.78,432.13,-3.15,1.49,2.02
5843,782.84,763.71,756.09,761.68,766.08,-48.34,-926.76,410.64,-0.66,-1.11,-3.34
5874,782.71,763.54,756.14,761.55,765.99,-58.59,-933.11,418.95,-2.53,-2.11,1.25
5905,782.42,763.46,756.09,761.50,765.87,-42.97,-933.11,405.76,-1.18,-3.05,4.18
5935,782.41,763.34,756.13,761.52,765.85,-48.34,-938.96,415.53,-1.65,-1.18,-0.21
5966,783.23,763.25,756.13,761.69,766.07,-58.59,-923.83,422.36,1.36,-0.33,-0.21
5997,784.66,763.46,756.14,762.07,766.58,-58.11,-920.90,417.48,2.71,-2.56,0.78
