currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15044,745.77,757.13,759.39,756.65,754.73,64.94,-851.56,899.41,-11.41,-32.98,42.85,70.63,3010,0,70,-50.9654,-5.15251,-369.12,19766.9,15223.5,-1383.81,-465.758,-53.5511,0
15079,745.83,756.88,758.5,756.53,754.43,166.5,-691.41,405.27,-21.02,-90.86,-5.71,51.92,3017,0,70,-57.1709,-2.80231,-413.48,22727.4,17273.5,-2473.78,-465.224,-54.9656,0
15113,745.79,756.81,757.97,756.46,754.26,295.41,-444.82,357.42,33.31,-65.34,1.16,40.32,3024,0,70,-64.511,-0.26115,-455.969,25594.4,19030.5,-3454.63,-465.265,-56.1313,0
15147,745.73,756.72,757.73,756.43,754.15,329.1,-342.29,401.37,3.34,-63.96,-30.93,35.79,3030,0,70,-70.5603,-1.84554,-502.65,29341,21258.1,-4299.39,-464.708,-58.3705,0
15181,745.75,756.64,757.56,756.4,754.09,331.54,-529.3,454.1,-9.09,-56.59,-61.06,32.59,3037,0,70,-79.951,-4.24577,-562.785,35092.9,24074.1,-5568.33,-464.223,-62.3541,0
15217,745.68,756.52,757.38,756.42,754,198.73,-733.4,535.16,-21.36,-57.95,-99.61,29.1,3044,0,70,-85.867,-5.24844,-599.299,39069.2,25779.2,-6413.17,-463.985,-65.1908,0
15251,745.67,756.38,757.21,756.29,753.89,189.45,-974.61,512.21,-24.25,-49.79,-106.96,27.87,3051,0,70,-87.0322,-5.32809,-620.303,41446.8,26809.6,-6421.79,-463.78,-66.8169,0
15285,745.61,756.29,757.1,756.32,753.83,-11.23,-1117.19,522.95,-44.89,-22.9,-102.39,25.74,3058,0,70,-84.6971,-5.94593,-621.297,42135.1,27008.9,-5874.59,-463.528,-67.818,0
15319,745.63,756.18,757.02,756.23,753.77,-179.2,-1345.21,616.7,-49.51,-0.41,-111.85,25.67,3065,0,70,-80.8037,-7.26023,-590.76,40276.3,25384.2,-5596,-464.031,-68.1771,0
15353,745.56,756.18,756.95,756.28,753.74,-363.77,-1096.19,649.41,-7.78,17.6,-112.5,23.54,3072,0,70,-76.0582,-8.43203,-556.013,38419.6,23786.5,-5258.24,-464.22,-69.0988,0
15387,745.61,756.19,756.9,756.26,753.74,-462.4,-982.91,671.39,-23.05,18.96,-61.92,22.22,3078,0,70,-68.3739,-9.15456,-519.907,36357.9,22389.5,-4547.63,-463.935,-69.9314,0
15421,745.57,756.03,756.81,756.26,753.67,-396,-956.05,635.25,-12.88,26.69,-7.53,21.36,3085,0,70,-59.2841,-7.07123,-472.014,32543.5,20411.7,-3537.15,-463.756,-68.9458,0
15455,745.53,755.98,756.76,756.19,753.62,-246.58,-999.51,514.65,9.77,30.34,1.09,21.9,3092,0,70,-51.3169,-4.72705,-429.225,28808,18633.8,-2518.7,-463.588,-67.1149,0
